ID,TweetAuthor,TweetAvatar,TweetText,TweetImages,IsTweetAReply,QuoteAuthor,QuoteAvatar,QuoteText,QuoteImages,IsQuoteAReply,Categorization,SearchCriteriaID
10007,@usuario_ffe726e6,,Quien me regala un porro,https://pbs.twimg.com/media/ExwlJiQWQAIv3t7?format=jpg&name=small,false,,,,,,POSITIVE,5
10008,@usuario_31cd3d1c,,necesito un porro.,,false,,,,,,POSITIVE,5
10009,@usuario_b47ec660,,necesito un porro,https://pbs.twimg.com/tweet_video_thumb/Ex6vpyOXAAUcrlz.jpg,false,,,,,,POSITIVE,5
10010,@usuario_0b8c689d,,Quiero un porro,https://pbs.twimg.com/media/EyEky5FWUAIWST7?format=jpg&name=240x240,false,,,,,,POSITIVE,5
10011,@usuario_77d588ab,,"un porro y a dormir, #seacabopascua",https://pbs.twimg.com/media/EyOYp2WW8AE9LhC?format=jpg&name=small,false,,,,,,POSITIVE,5
10012,@usuario_f3856c33,,necesito fumarme un porro con ella,https://pbs.twimg.com/media/EyugYUKXEAMJ5Cn?format=jpg&name=240x240,false,,,,,,POSITIVE,5
10013,@usuario_de631b3f,,Te extraño pero con un porro se me pasa... Te extraño pero con la pola se me pasa.,https://pbs.twimg.com/media/Eytm-QRXIAkD-S_?format=jpg&name=900x900,false,,,,,,POSITIVE,5
10014,@usuario_dce4f2cf,,Con dirección a fumarme un porro. 🤤🌧️,https://pbs.twimg.com/media/Eyzs5TaXAAQNRGw?format=jpg&name=900x900,false,,,,,,POSITIVE,5
10015,@usuario_700fe420,,"Una mesa me acaba de regalar la mitad de un porro. 
Solo dijeron: “Fumas? Ten se ve que necesitas uno”

Me lo prendí ahorita porque no hay nadie",https://pbs.twimg.com/tweet_video_thumb/Ey9pvuIVIAMSM6F.jpg,false,,,,,,POSITIVE,5
10016,@usuario_040d294e,,"Ya he puesto una lavadora, la ropa está tendida, fregado los platos, tinte naranja en el pelo y es momento para FUMARME UN PORRO MÁS GRANDE QUE MI CABEZA Y DESCANSAR.",https://pbs.twimg.com/tweet_video_thumb/EzCFn5UXEAEBIGX.jpg,false,,,,,,POSITIVE,5
10017,@usuario_5f62aa25,,Unas ganas de fumarme un porro en el solcito,,false,,,,,,POSITIVE,5
10018,@usuario_b199dc3c,,"Hoy es viernes y el cuerpo lo sabe, He tenido una semana de 💩da
 Si alguien tiene y puede darme en donación un porro por favor al DM",https://pbs.twimg.com/media/EzG9XEPW8AY-5sj?format=jpg&name=small,false,,,,,,POSITIVE,5
10019,@usuario_b45767e0,,Me voy a fumar un porro qn mas quiere,,false,,,,,,POSITIVE,5
10020,@usuario_c2fcfb6f,,me junté con amigos y me dormí y cuando me desperté me dijeron que me guardaron pizza y un porro porque me había dormido muy temprano los amo,https://pbs.twimg.com/media/EzLAoTvVcAY3Xmk?format=jpg&name=small,false,,,,,,POSITIVE,5
10021,@usuario_561f50a1,,aquí pueden verme en mi máxima expresión armando un porro rodeado de plantas de marihuana,https://pbs.twimg.com/media/EzOEjHjVgActcKr?format=jpg&name=900x900,false,,,,,,POSITIVE,5
10022,@usuario_61cf8113,,"Mira que lindo y saludable 😍 joda y le limpié la nevera, barrí y trapie, ahora un baño perfume, prendemos unas velitas y un porro y a ver videos de misterio jajaja ¿no me quieren de novia o roomie?",https://pbs.twimg.com/media/EzSCqQFVoAUTdZz?format=jpg&name=small,false,,,,,,POSITIVE,5
10023,@usuario_a84688af,,me arme un porro y lo perdi,https://pbs.twimg.com/media/EzXkaPMUcAIvmg7?format=jpg&name=360x360,false,,,,,,POSITIVE,5
10024,@usuario_151b8fff,,Mi unica aspiración en la vida es fumarme un porro con ella,https://pbs.twimg.com/ext_tw_video_thumb/1384604904153509889/pu/img/zsNx1SWKSLA3yUGn.jpg,false,,,,,,POSITIVE,5
10025,@usuario_f3ed057a,,"Situación mental, me acabo de armar un porro y medio de fenotrigo.",https://pbs.twimg.com/media/EzhgMISXMAAc0bh?format=jpg&name=small,false,,,,,,POSITIVE,5
10026,@usuario_d9363f9c,,Posta que me fume un porro a las 14 hs apeox y todavía me dura ...,https://pbs.twimg.com/media/EzsdaNIXIAEVqBT?format=jpg&name=small,false,,,,,,POSITIVE,5
10027,@usuario_f0796a21,,"Me hice un café , me arme un porro y este es mi plan para todo el día .",https://pbs.twimg.com/media/EzvolIDXIAYVNbj?format=jpg&name=900x900,false,,,,,,POSITIVE,5
10028,@usuario_5ac21393,,"Me he fumado un porro y me he puesto a diseñar equipaciones del Espanyol. No os van a gustar a todos, pero a mi me molan 👀 #rcde","https://pbs.twimg.com/media/Ez133UhXsAATF1M?format=jpg&name=360x360,https://pbs.twimg.com/media/Ez134-KXsAUkHeq?format=jpg&name=360x360,https://pbs.twimg.com/media/Ez1358-WQAA8G9x?format=jpg&name=360x360",false,,,,,,POSITIVE,5
10029,@usuario_33d321cc,,Que ganas de fumarme un porro enorme,,false,,,,,,POSITIVE,5
10030,@usuario_dc79eba2,,"Me dice mi médico que tengo que comer más fruta y verdura.
Y aquí estoy, en el balcón tomándome un vino que tiene uva y fumándome un porro que tiene planta",https://pbs.twimg.com/tweet_video_thumb/E0DwD2SWYAAadFr.jpg,false,,,,,,POSITIVE,5
10031,@usuario_8a80d1ad,,venganse todxs a fumar un porro conmigo,"https://pbs.twimg.com/media/E0KuRZkVcAAU2ZH?format=jpg&name=360x360,https://pbs.twimg.com/media/E0KuRZlUYAAF4tj?format=jpg&name=small",false,,,,,,POSITIVE,5
10032,@usuario_f9ab1d23,,Me voy a fumar un porro. Esto me sobrepasa...,https://pbs.twimg.com/media/E0VeCVyXsAg7yVq?format=jpg&name=small,false,,,,,,POSITIVE,5
10033,@usuario_77ecd491,,en este momento quiero un porro y un amorcito,,false,,,,,,POSITIVE,5
10034,@usuario_c77fbff9,,Tengo mucha paja de laburar así que estoy rolando un porro,https://pbs.twimg.com/media/E0jcxvoXsAIBVzF?format=jpg&name=small,false,,,,,,POSITIVE,5
10035,@usuario_7df4a3af,,Con mi chela y un porro 😘✌️,https://pbs.twimg.com/ext_tw_video_thumb/1390021953889648644/pu/img/p3GptiUbllurdTek.jpg,false,,,,,,POSITIVE,5
10036,@usuario_75e4f154,,bueno not me pasandome cosas random vine a ver a un chongo y mientras fumabamos un porro LE DIO PARALISIS FACIAL le dejó de funcionar la mitad de la cara !?!!?!,https://pbs.twimg.com/media/E0oM4DPXoAsgSnI?format=jpg&name=small,false,,,,,,POSITIVE,5
10037,@usuario_c33d5001,,me fume un porro antes de entrar a la clase de matematica y me acabo de enterar que toma prueba,https://pbs.twimg.com/media/E0tPYWQWYAk3SEL?format=jpg&name=small,false,,,,,,POSITIVE,5
10038,@usuario_2f6cb3e1,,"Fui a la tienda a comprarme un encendedor para prender mi porro y me dieron uno de un cristo redentor, será un porro bendecido.",https://pbs.twimg.com/media/E06Xn4TX0AMLYei?format=jpg&name=900x900,false,,,,,,POSITIVE,5
10039,@usuario_e425d722,,Me voy a fumar un porro con mi viejo que tul,,false,,,,,,POSITIVE,5
10040,@usuario_fb98488f,,"Panquecas, cafe y un porro a la mitad...
Así se resumen mis tardes",https://pbs.twimg.com/media/E1IfVnAWQAUuCIZ?format=jpg&name=small,false,,,,,,POSITIVE,5
10041,@usuario_0e9c9dbd,,Quiero un porro más grande que mi cara,,false,,,,,,POSITIVE,5
10042,@usuario_7df052c0,,"Hoy no tengo que laburar, entonces me levanté, me fume un porro y ahora estoy viendo un podcast de lolcito, tengo todos los chakras alineados",https://pbs.twimg.com/media/E1RrqHmWQAAYor6?format=jpg&name=small,false,,,,,,POSITIVE,5
10043,@usuario_b2e14562,,Me he puesto a hacer un poco de origami y sin querer he acabado liando me un porro,https://pbs.twimg.com/media/E1QmiJYXoAAO5bL?format=jpg&name=900x900,false,,,,,,POSITIVE,5
10044,@usuario_33277cd2,,"ola, ¿querés comerte unos buenos fideos con crema y después fumarte un porro conmigo?",https://pbs.twimg.com/media/E1cqX4aXsAMBA4f?format=jpg&name=360x360,false,,,,,,POSITIVE,5
10045,@usuario_dae5ae8b,,Estaba triste y me fume un porro con mí amigos y ahora toy así,https://pbs.twimg.com/media/E1oDHaaX0AM0MMI?format=jpg&name=small,false,,,,,,POSITIVE,5
10046,@usuario_b7e69351,,Quiero tirarme a ver 3298 capítulos de algo mientras me fumo un porro sin tener que estar pensando en todo lo que tengo que hacer,https://pbs.twimg.com/media/E1ycbvSXMAAF4D_?format=jpg&name=small,false,,,,,,POSITIVE,5
10047,@usuario_decbb0fa,,quierooo fumar un porro,,false,,,,,,POSITIVE,5
10048,@usuario_c2303c4f,,Hoy esta como para un porro y una guama,,false,,,,,,POSITIVE,5
10049,@usuario_95a6eaee,,"Mi novia no me quiere,  me he liado un porro me lo ha quitado y se lo ha enchufao, que malvada",https://pbs.twimg.com/media/E13Y_QGXsAEmNzE?format=jpg&name=small,false,,,,,,POSITIVE,5
10050,@usuario_73aa9526,,Mi novio me armó un porro para que me lleve a mi pueblo hoy de noche,https://pbs.twimg.com/media/E2BHjewWEAEq_im?format=jpg&name=small,false,,,,,,POSITIVE,5
10051,@usuario_a2dd34a6,,Ya después  de un porro y bailando esta rola en mi patio a estas horas,https://pbs.twimg.com/media/E2DXkIBXoAEKHoI?format=jpg&name=900x900,false,,,,,,POSITIVE,5
10052,@usuario_7e189951,,me fumé un porro al frente d mi viejo,https://pbs.twimg.com/tweet_video_thumb/E2QRA7GWUAEFCnI.jpg,false,,,,,,POSITIVE,5
10676,@usuario_07ecbdcb,,vamos a tomar una linea?,,true,,,,,,POSITIVE,2
10053,@usuario_68cdbb03,,Ayer me fume un porro entero yo solo,https://pbs.twimg.com/media/E2RAZEgWYAILb9B?format=jpg&name=small,false,,,,,,POSITIVE,5
10054,@usuario_e858c025,,"Estaba hablando con un amigo mientras lloraba y le decia que no me bancaba tener que encerrarme a las 18, llego a casa en 10 minutos con un porro y fuego.

Adjunto pruebas de que tengo los mejores amigos del mundo.",https://pbs.twimg.com/media/E2WINwSXoAAhuQ3?format=jpg&name=small,false,,,,,,POSITIVE,5
10055,@usuario_3ad31eb1,,"Yo fumo un porro y comienzo a mandar fotos y vídeos de atardeceres a quien creo que hoy se merece ver uno
Toma...",https://pbs.twimg.com/media/E2gSwEcWQAcEjim?format=jpg&name=small,false,,,,,,POSITIVE,5
10056,@usuario_f3d43fbe,,No se ustedes pero yo puse leo mattioli me abrí una birra y toy fumando un porro en el patio,https://pbs.twimg.com/media/E2gFD_lXEAQx0Qp?format=jpg&name=small,false,,,,,,POSITIVE,5
10057,@usuario_ab9fd7d7,,"Un porro quiero, un porro",,false,,,,,,POSITIVE,5
10058,@usuario_aba01e7a,,Me voy a fumar un porro que va a tener que venir la grúa para levantarme después,https://pbs.twimg.com/tweet_video_thumb/E2lmJ-kWUAIXtdQ.jpg,false,,,,,,POSITIVE,5
10059,@usuario_d550cafa,,"Armé un porro tan lindo, que me da pena quemarlo.",https://pbs.twimg.com/media/E2k3ErdXEAAoi1f?format=jpg&name=small,false,,,,,,POSITIVE,5
10060,@usuario_b4f737fe,,m apetece un porro,,false,,,,,,POSITIVE,5
10061,@usuario_d1c38a6a,,Que ganas de un porro,https://pbs.twimg.com/media/E2sAAezVcAAzIGl?format=jpg&name=small,false,,,,,,POSITIVE,5
10062,@usuario_4934cfdd,,qué ganas de fumarme un porro en el bosque con Ashton,https://pbs.twimg.com/media/E20U8-CXIAwE6Eq?format=jpg&name=small,false,,,,,,POSITIVE,5
10063,@usuario_62f225a9,,fav y nos fumamos un porro juntxs,https://pbs.twimg.com/ext_tw_video_thumb/1399833357341573127/pu/img/UKlq-tb6VSu8ZZtj.jpg,false,,,,,,POSITIVE,5
10064,@usuario_7ae715fc,,Armé un porro gigante,"https://pbs.twimg.com/media/E3YekhSWUAEggnR?format=jpg&name=small,https://pbs.twimg.com/media/E3Yek2rXMAE4SOk?format=jpg&name=small",false,,,,,,POSITIVE,5
10065,@usuario_6e6bf860,,Ayer me enfiesté cabron y a media noche se me ocurrió prender un porro mamalon en el antro,https://pbs.twimg.com/ext_tw_video_thumb/1403107910960418818/pu/img/_tFUW8LH7735ZXAw.jpg,false,,,,,,POSITIVE,5
10066,@usuario_d0148974,,me fumé un porro me pegué un re bañazo con agua hirviendo y ahora me estoy yendo a dormir con las sábanas limpias un nivel de self care,https://pbs.twimg.com/media/E3kn0DlWUAcJN1a?format=jpg&name=small,false,,,,,,POSITIVE,5
10067,@usuario_3f103303,,Antes leía libros en un día. Ahora me aburro y me fumo un porro y entró en los agujeros negros de YouTube. Tenía tantos sueños falsos para mi.,https://pbs.twimg.com/media/E3pA-9HXoAAZ1HC?format=jpg&name=small,false,,,,,,POSITIVE,5
10068,@usuario_1e484d53,,"Mi chavo invadió mi cama y esta viendo Bob esponja, así que ya estoy aquí en su cuarto fumándome un porro en la ventana y leyendo un cómic de Batman",https://pbs.twimg.com/media/E3sfUnyXMAcqQBE?format=jpg&name=small,false,,,,,,POSITIVE,5
10069,@usuario_f59fe524,,la mamá d mi mejor amiga sacó UN FRASCO DE FLORES y ahora estamos fumando un porro con ella,https://pbs.twimg.com/media/E3yk1EFX0AMUT3r?format=jpg&name=small,false,,,,,,POSITIVE,5
10070,@usuario_788acbb2,,Amor propio es dejarte un porro preparado para el día siguiente. 🥰💚,https://pbs.twimg.com/media/E4AR_SYVgAIfphn?format=jpg&name=small,false,,,,,,POSITIVE,5
10071,@usuario_a267a46b,,"Jajajaja dos partidos jugamos con gianni y despues fumamos un porro, mañana vamos a amanecer asi",https://pbs.twimg.com/tweet_video_thumb/E4IwhAEUUAIubU_.jpg,false,,,,,,POSITIVE,5
10072,@usuario_5b580fd5,,"Se entró una cucaracha voladora del tamaño de mi cara por la ventana mientras me estaba fumando un porro, lo siento pero esa ventana no la vuelvo a abrir JAMÁS",https://pbs.twimg.com/tweet_video_thumb/E4ISthrXIAMxSnt.jpg,false,,,,,,POSITIVE,5
10073,@usuario_a59cb793,,"Cuando cumpli años, mi velita fue un porro, quiero mucho a mis amigas🥺💜",https://pbs.twimg.com/media/E4MJ4f5VoAA84Yp?format=jpg&name=small,false,,,,,,POSITIVE,5
10074,@usuario_2c28b33f,,estar fumándonos un porro viendo Barbie Mermadia es la mejor experiencia almica que he tenido,https://pbs.twimg.com/media/E4QFWO1XMAI5aK9?format=jpg&name=small,false,,,,,,POSITIVE,5
10075,@usuario_194cbdfb,,Que ganas de un porro,https://pbs.twimg.com/media/E4X3G-mXoAEQtwY?format=jpg&name=small,false,,,,,,POSITIVE,5
10076,@usuario_f4d52deb,,"me gusta mucho lo bien que la paso sola, me hago un té de rosas me prendo un porro y pongo lo mejores momentos de jacobo winograd",https://pbs.twimg.com/media/E4iFlOxWYAUdNv1?format=jpg&name=small,false,,,,,,POSITIVE,5
10077,@usuario_5f7781fb,,un porro y a mimir,,false,,,,,,POSITIVE,5
10078,@usuario_d0cba910,,Nada mejor que un porro 👌 💚🍃,https://pbs.twimg.com/media/E4wgufRWUAU4CXu?format=jpg&name=small,false,,,,,,POSITIVE,5
10079,@usuario_ef00f2f1,,"Me estaba fumando un porro en la ventana y pues, se cayó... el problema es que está lloviendo y vivo en el último piso jajaja 💔",https://pbs.twimg.com/media/E44i2-iX0AYS3BV?format=jpg&name=small,false,,,,,,POSITIVE,5
10080,@usuario_effbf1bd,,El otro día que fui al walmart me dieron ganas de fumarme un porro de lo tranquilo y solitario que estaba el spot.,"https://pbs.twimg.com/media/E46WRGsWYAQ4bsy?format=jpg&name=360x360,https://pbs.twimg.com/media/E46WRGwWQAk5Y_l?format=jpg&name=360x360",false,,,,,,POSITIVE,5
10081,@usuario_81cb92f3,,m he fumao un porro m he venido a legazpi y m he pillado una monster to rara ya soy energuia?,https://pbs.twimg.com/ext_tw_video_thumb/1409916574341939211/pu/img/KZT3Ey2aAa8cl5S5.jpg,false,,,,,,POSITIVE,5
10082,@usuario_3f9e817e,,"Me fumé un porro y puse babasonicos, soy ella x la casa",https://pbs.twimg.com/tweet_video_thumb/E5FqAoZXwAITbRJ.jpg,false,,,,,,POSITIVE,5
10083,@usuario_4cd08f86,,Necesito que me apapachen y un porro,,false,,,,,,POSITIVE,5
10084,@usuario_8ce7eae3,,"yo queriendo no drogarme y me acabo de fumar un porro que había dejado en una bolsita de md, así estoy",https://pbs.twimg.com/tweet_video_thumb/E5Pe73PXMAQcZS1.jpg,false,,,,,,POSITIVE,5
10085,@usuario_adfd8a77,,"Me servi un vinito, me prendi un porro y puse los stones al palo soy este",https://pbs.twimg.com/tweet_video_thumb/E5VSC7oWQAEGpw_.jpg,false,,,,,,POSITIVE,5
10086,@usuario_e0b67260,,Quiero un porro 🥺,,false,,,,,,POSITIVE,5
10087,@usuario_8450b8f8,,"Hace 3 años estaba sentado acá con la noticia de que conseguí laburo y se había terminado esa mala racha que me llevo a tocar fondo. Hoy en el mismo lugar, fumando un porro y tomando una birra con un amigo, me doy cuenta q todo pasa y siempre viene algo mejor, solo hay q esperar",https://pbs.twimg.com/media/E5o-F_BXoAIbPDL?format=jpg&name=small,false,,,,,,POSITIVE,5
10088,@usuario_74b828d5,,Tengo muchas ganas de fumarme un porro,https://pbs.twimg.com/media/E5zv_P7WEAQJ-Ib?format=jpg&name=small,false,,,,,,POSITIVE,5
10089,@usuario_6f422f63,,Perdón hoy me fume un porro,https://pbs.twimg.com/tweet_video_thumb/E54SnX0XEA0dXjV.jpg,true,,,,,,POSITIVE,5
10090,@usuario_8431b4ea,,"Apenas martes y ya quiero llorar, necesito una pola o un porro o algo Dios.",https://pbs.twimg.com/tweet_video_thumb/E6Ncvg5WYAUL7t_.jpg,false,,,,,,POSITIVE,5
10091,@usuario_30303134,,"Esta soy yo, feliz, despeinada y sin depilar fumándome un porro en la playa",https://pbs.twimg.com/media/E6MEKGKVEAECzN4?format=jpg&name=small,false,,,,,,POSITIVE,5
10092,@usuario_4c306bc0,,nas ganas de un porro,,false,,,,,,POSITIVE,5
10093,@usuario_1b4cd4ae,,Me quiero fumar un porro gigante,,false,,,,,,POSITIVE,5
10094,@usuario_2158daf1,,Quiero un porro,,false,,,,,,POSITIVE,5
10095,@usuario_db6aca63,,"Me prendí uno de cada uno mientras me como un alfajor y me fumo un porro, si esto no me deja más serena ya stoy perdida",https://pbs.twimg.com/media/E66dGplX0AIEsL6?format=jpg&name=small,false,,,,,,POSITIVE,5
10096,@usuario_b9f55a50,,Me voy a fumar un porro.. No le digan nada a bonci >=3,https://pbs.twimg.com/media/E6_4kqhWUAgibWl?format=jpg&name=small,false,,,,,,POSITIVE,5
10097,@usuario_68cdbb03,,"Anoche salí pero me dolía la cabeza entonces me mandé un paracetamol y pensé ""hoy no fumo"" pero a los 10 min de salir de mi casa ya tenía un porro en la mano",https://pbs.twimg.com/media/E7MlL7vXIAATbO2?format=jpg&name=small,false,,,,,,POSITIVE,5
10098,@usuario_8c5e9741,,"me fume un porro mientras escuchaba tan bionica, me dio una crisis existencial y ahora estoy asi",https://pbs.twimg.com/media/E7aNuxyWEAAznZV?format=jpg&name=small,false,,,,,,POSITIVE,5
10099,@usuario_27880da2,,Me fume un porro y a los 10 minutos pedí empanadas *me pedí 15 empanadas porque no me decidía los gustos*,https://pbs.twimg.com/media/E7k2ru3XIAU1cbF?format=jpg&name=small,false,@usuario_cedafd96,,,,false,POSITIVE,5
10100,@usuario_14234104,,"esta toda mi familia en casa,se me da por venir a fumarme un porro al patio y justo paso mi tío yuta me quede asi",https://pbs.twimg.com/media/E7pDRMgWEAo5x9a?format=jpg&name=360x360,false,,,,,,POSITIVE,5
10101,@usuario_df4645d5,,"En casa me espera un porro, un tinto de verano con hielito y un kinder bueno.",https://pbs.twimg.com/tweet_video_thumb/E7pp7CxWUA4_9ib.jpg,false,,,,,,POSITIVE,5
10102,@usuario_c503a413,,kiero un porro,,false,,,,,,POSITIVE,5
10103,@usuario_7fa37404,,Cómo me voy a cruzar a mi profe de teatro re loca con un porro en la mano.,https://pbs.twimg.com/tweet_video_thumb/E8C4HOMXsAUXKZ5.jpg,false,,,,,,POSITIVE,5
10104,@usuario_e2802ddf,,"He guardado este ticket de metro en mi billetera por años, para hacer un porro.

Hoy va a ser el día.",https://pbs.twimg.com/media/E8Ni3wlXsAIJ4NA?format=jpg&name=small,false,,,,,,POSITIVE,5
10677,@usuario_85a67bdc,,Me quería tomar una línea,,true,,,,,,POSITIVE,2
10105,@usuario_232dd5dd,,Un porro con un cappucino para iniciar el día 🤙,https://pbs.twimg.com/media/E8L_zn7XsAAMKst?format=jpg&name=900x900,false,,,,,,POSITIVE,5
10106,@usuario_410fc1f9,,quería un cigarrillo y como no tenía me fume un porro,https://pbs.twimg.com/media/E8YykJxWUAMXY-1?format=jpg&name=small,false,,,,,,POSITIVE,5
10107,@usuario_e20327b3,,@usuario_aea9c913 Tomar una LINEA aerea con destino sudafrica,,true,,,,,,NEGATIVE,2
10108,@usuario_ad3bffa4,,Hay que ser suicida para tomar una línea aérea rosarina. Yo en Rosario no me subo ni a los ascensores porque tengo respeto por la vida,,false,,,,,,NEGATIVE,2
10109,@usuario_08ab73eb,,"Si planeas tomar una linea telefónica, piensa si podras costearla el tiempo que dura el plan #Finanzas #Consejos",,false,,,,,,NEGATIVE,2
10110,@usuario_bc23e44f,,"En 1995 tuvimos que tomar una línea de crédito de 50 mil millones de dólares, hoy las reservas son del más del doble",,false,,,,,,NEGATIVE,2
10111,@usuario_529bbfce,,"@usuario_d3783eba por el bien de ambas partes, se debe de tomar una linea a seguir para evitar los problemas que hay hoy en día",,false,,,,,,NEGATIVE,2
10112,@usuario_cbe3429d,,"Viernes a la tarde. Me voy a tomar una línea... La 105, porque el subte seguro está de paro.",,false,,,,,,NEGATIVE,2
10113,@usuario_4b812f0c,,"Bien Carlos, intenta tomar una línea del metro que no existe",,false,,,,,,NEGATIVE,2
10114,@usuario_e6dd42a7,,se fue a tomar una linea el desgraciado . JAJAJAJJAJAJJA orre,,false,,,,,,NEGATIVE,2
10115,@usuario_035e5d24,,"Se murió de una sobre dosis, por tomar una linea de merca con 95% de pureza #DeLaBuena",,false,,,,,,NEGATIVE,2
10116,@usuario_047e7040,,Se va a tomar una linea!,,false,,,,,,NEGATIVE,2
10117,@usuario_c2d60447,,"#Viatri: “Tenía un amigo que se estaba armando un faso o se estaba  por tomar una línea adelante mío, pero yo jamás en mi vida toqué nada.""",,false,,,,,,NEGATIVE,2
10118,@usuario_77429419,,Tengo ganas de tomar una línea chocolatada..,,false,,,,,,NEGATIVE,2
10119,@usuario_cfbe2340,,Jaja dijo Hernán ahora me voy a tomar una linea de coca y abrio una cocacola jaja,,false,,,,,,NEGATIVE,2
10120,@usuario_651e1f6c,,Ventajas de tomar una línea q no es muy conocida,,false,,,,,,NEGATIVE,2
10121,@usuario_958e3bf4,,"Ya fue, me voy a tomar una línea *se sube al subte*",,false,,,,,,NEGATIVE,2
10122,@usuario_05b40ad2,,Un día te vas a tomar una linea y vas a desaparecer.,,false,,,,,,NEGATIVE,2
10123,@usuario_a19e8c9a,,Que se siente fumar un porro ? o tomar una linea ?,,false,,,,,,NEGATIVE,2
10124,@usuario_d90c80ef,,"Sinceramente no le veo la gracia de q una persona suba una foto al instagram mostrando un plato,un billete y como se está x tomar una línea",,false,,,,,,NEGATIVE,2
10125,@usuario_0b8f6013,,"me voy a tomar una linea de merca , haber si me puedo dormir , ah re gil jajajajjajajajajjaja",,false,,,,,,NEGATIVE,2
10126,@usuario_88d3d6cc,,Me llega a tomar una línea de tiempo y se la tiro por la cabeza,,false,,,,,,NEGATIVE,2
10127,@usuario_8678f705,,Hoy día casi me pierdo por tomar una linea diferente a la que tomo :(,,false,,,,,,NEGATIVE,2
10128,@usuario_6d90fca1,,ayer en el subte hice combinaciones con tres líneas y no me perdí aaaaaaa pero me tengo que tomar una línea sola y casi voy a retiro.,,false,,,,,,NEGATIVE,2
10129,@usuario_256b5d53,,Me tengo que tomar una linea roja de subte hasta una estación Pasteur pero al bajar no estará el mantero dominicano que gustaba de mi :(,,false,,,,,,NEGATIVE,2
10130,@usuario_8f9cf227,,Me voy a tomar una línea de bondi que desconozco.  Es lo más aventurero que hago de  mi vida. #okeygracias,,false,,,,,,NEGATIVE,2
10131,@usuario_5f5db38e,,voy a tomar una linea de tren distinta para volver a capital porque la neurociencia lo aconseja como ejercicio.,,false,,,,,,NEGATIVE,2
10132,@usuario_cc1e3b30,,"Consulta alguien que trabaje en el area comercial de Movistar, que me ayude para tomar una línea?",,false,,,,,,NEGATIVE,2
10133,@usuario_413df806,,"Cada vez que me voy a tomar una línea por primera vez le saco captura a todo el recorrido, cosa de no perderme 😂",,false,,,,,,NEGATIVE,2
10134,@usuario_7f0b9ae9,,"Hoy me tengo que tomar una línea de colectivo que no tome nunca, me siento Lisa cuando termino en el centro de Springfield",,false,,,,,,NEGATIVE,2
10135,@usuario_c9165521,,"Ahora vengo me voy a tomar una linea :v
Ahre cartelero 😂Igual yo no me drogo ameo",,false,,,,,,NEGATIVE,2
10136,@usuario_99a82aca,,Nada como tomar una línea de bondi con aire y que todos los días te toque el que justo no tiene... LPM #SiempreTriunfando -_-,,false,,,,,,NEGATIVE,2
10138,@usuario_ebd96b75,,"Ahhh hoy me preguntaron si mis ""Pinta balazo"" significa que me voy a tomar una línea 😂",,false,,,,,,NEGATIVE,2
10139,@usuario_bbb41191,,Argentina rechazó una propuesta de inversores para tomar una línea de crédito del FMI . Nota de @usuario_dc2e0080 en @usuario_5c6172e3 . https://2018-03-28/argentina-is-said-to-reject-investor-advice-for-imf-credit-line…,,false,@usuario_dc2e0080,,Argentina rejects NY investors tip to cut borrowing costs saying an IMF's credit line is not an option as it could damage @usuario_d43277eb@usuario_d43277eb 2019 reelection plan: https://bloomberg.com/news/articles/2018-03-28/argentina-is-said-to-reject-investor-advice-for-imf-credit-line…https://2018-03-28/argentina-is-said-to-reject-investor-advice-for-imf-credit-line…,,false,NEGATIVE,2
10140,@usuario_7e7d592a,,Italia podría tomar una línea dura con los refugiados contra las ONG-JETAS...,,false,,,,,,NEGATIVE,2
10141,@usuario_10eb2018,,"LOCALIZADO | Un menor de 10 años fue recuperado y entregado a sus familiares, al extraviarse por tomar una línea de transporte equivocada.  El niño fue localizado en las instalaciones del terminal terrestre  por lo que de inmediato se dio a conocer a su madre. #Manabí",https://pbs.twimg.com/media/DaEieJQVwAUpMsp?format=jpg&name=small,false,,,,,,NEGATIVE,2
10142,@usuario_bb725749,,Se someten los aviones cubanos a la FAA de los EEUU? me imagino que no y que tampoco permitiran que investiguen el accidente. Espero recordar jamás tomar una línea comercial cubana.,,false,@usuario_46e989ce,,"EN VÍDEO | Un avión comercial operado por la aerolínea Cubana de Aviación con 104 pasajeros a bordo cayó el viernes poco después de despegar de La Habana, y dejó un ""alto número de víctimas"".#NexNoticias#NexNoticias",,false,NEGATIVE,2
10143,@usuario_d6fa5af1,,"Amiga se despierta me mira y dice ""necesito tomar una linea de merca"" weno",,false,,,,,,NEGATIVE,2
10144,@usuario_f5b7e36c,,"""El Gobierno de Xi ha sugerido que podría tomar una línea dura y comenzar a atacar componentes del Dow Jones, como Apple o Boeing"". http://ias/9224974/06/18/China-gravara-a-empresas-del-Dow-Jones-si-escala-la-guerra-comercial.html…",,false,,,,,,NEGATIVE,2
10145,@usuario_c0abf46a,,Día 2 : Hoy me volví a perder .-. . Tomar una línea de tren aquí es complicado ( pero ya le vamos agarrando el ritmo ) 👏🏻🎉😌,,false,,,,,,NEGATIVE,2
10146,@usuario_21c5547c,,"Esto es muy importante.

No puedes tomar una línea de un decreto e interpretarla de forma diferente de forma arbitraria.",,true,,,,,,NEGATIVE,2
