ID,TweetAuthor,TweetAvatar,TweetText,TweetImages,IsTweetAReply,QuoteAuthor,QuoteAvatar,QuoteText,QuoteImages,IsQuoteAReply,Categorization,SearchCriteriaID
7173,@usuario_c055e642,,Hoy vi a alguien tomar una línea de ketataaaam grande que dejaría a un caballo inconsciente,,false,,,,,,NEGATIVE,2
7174,@usuario_d4ab0d47,,"¡Lo que nos gustó la excursión que hicimos por la línea Gakunan! Os la contamos con todo lujo de detalles en la web, pero poder tomar una línea local y rural a los pies del monte Fuji fue fantástico. Si buscas una excursión diferente, échale un ojo!🇯🇵W… https://",https://pbs.twimg.com/media/EOvpJ0NXsAE9H9N?format=jpg&name=small,false,,,,,,NEGATIVE,2
7175,@usuario_02290b78,,"Mi abuela: tengo sueño, me voy a tomar algo... Me voy a tomar una linea",,false,,,,,,NEGATIVE,2
7176,@usuario_bb73385d,,Me agarro sueño pero antes me voy a tomar una linea de paralisis del sueño,,false,,,,,,NEGATIVE,2
7177,@usuario_eccccd7b,,"Compañeros proponiéndole al profe videollamada para tomar juntos y uno contesta ""TOMAR UNA LINEA?"" Oka negri esa desubicación no te la roboh",,false,,,,,,NEGATIVE,2
7178,@usuario_d6fa5af1,,"Dios tenia el mic abierto sin darme cuenta en plena clase y tire ""bueno ya me puedo tomar una linea de merca?"" haciendo referencia a que estoy harta, solo ruego que no se haya escuchado.",,false,,,,,,NEGATIVE,2
7179,@usuario_4f29faef,,"Eso no es discutible. Tiene razón, pero cuando se es un abogado de ese nivel, hay que tomar una linea, y jamás increpar públicamente a alguien que con certeza vas a terminar defendiendo.",,false,,,,,,NEGATIVE,2
7180,@usuario_a8d52c6c,,"Y es difícil, pero conozco a unos pares que estuvieron en rehabilitación y ni ahí te van a tomar una linea.",,false,,,,,,NEGATIVE,2
7181,@usuario_5931ca9d,,"Habría que tomar una linea mas aristotelica para venderle a la gente lo trascendente, y la idea de lo eterno como fuente de verdad objetiva y marco moral. Pero yo no descartaría a maquiavelo por la dinámica de poder que es necesario entender para poder interactuar",,false,,,,,,NEGATIVE,2
7182,@usuario_100879ad,,"20 casos confirmados de covid, y hoy un chabon se puso a tomar una línea de merca en la mesa del bar como si nada. Santiago del estero, no lo entenderías",,false,,,,,,NEGATIVE,2
7183,@usuario_116f50af,,Día no se cuanto de cursada en cuarentena: el profe nos recomendó tomar una línea de merca para volar y proyectar 🙃,,false,,,,,,NEGATIVE,2
7184,@usuario_d652964b,,Ojalá pudieras tomar una línea de metro hasta mi casa. 😢,https://pbs.twimg.com/media/ElCmhBIXYAIaakx?format=jpg&name=small,false,,,,,,NEGATIVE,2
7185,@usuario_86a69853,,"""Tomar una línea de fósiles y afirmar que ello representa un linaje no es una hipótesis científica que puede ser testeada, más bien parece una aserción que válida un cuento nocturno inspirador para dormir."" (Henry Gee)",https://pbs.twimg.com/media/EnozFAzWEAAnnRC?format=jpg&name=small,false,,,,,,NEGATIVE,2
7186,@usuario_949b8ec0,,"Al tomar una línea de mastines y sacarla del ámbito ganadero, las siguientes generaciones van perdiendo las características que les capacitan para la protección del ganado y esa pérdida de facultades aumenta exponencialmente en cada nueva generación.",https://pbs.twimg.com/media/EnwKQ7sXcAASw3g?format=jpg&name=small,false,,,,,,NEGATIVE,2
7187,@usuario_b69aa601,,Desde las 11 de la mañana peleando con el código de [GROSERIA] este para darme cuenta que el problema era que tenía que tomar una línea más de la que estaba tomando,https://pbs.twimg.com/media/ErJn-wkXMAELK0J?format=jpg&name=small,false,,,,,,NEGATIVE,2
7188,@usuario_6a6fabe7,,"Es una utopía lo que voy a decir porque es inaplicable, pero ni siquiera se debería tomar una línea de referencia sino una diagonal. Si yo estoy pegado a la raya del lateral, 20 cm más adelante que un central en el punto del penal, que ventaja estoy sacando???",,false,,,,,,NEGATIVE,2
7189,@usuario_81623720,,"Piense bien antes de tomar una línea con Movistar, te cobran megas de fidelidad, tengo cero cobertura en mi lugar de trabajo, te cobran de un plan inexistente, encima por que ellos no cierran planes tengo que pagar por que según ellos la empleada no ha sabido lo que le pedí.",,false,,,,,,NEGATIVE,2
7190,@usuario_9753c8e2,,Que cuatico como puede un medio tomar una linea de una conversación y descontextualiza todo. Lo peor es el poder que aún tienen ya que muchos se quedan con esa portada que les brinda el medio y no ve la entrevista entera 🤷🏻‍♀️,,false,,,,,,NEGATIVE,2
7191,@usuario_a1caec90,,Tomar una linea de merca es mas sano que laburar con cal,,false,,,,,,NEGATIVE,2
7192,@usuario_891f40ab,,Me acabo de tomar una línea que es gratis y supuestamente no contamina pero es como UN MINI colectivo y es muy tierno,,false,,,,,,NEGATIVE,2
7193,@usuario_5a2ae20d,,Como me vas a tomar una línea del tiempo en lengua [INSULTO],,false,,,,,,NEGATIVE,2
7194,@usuario_f8d45a01,,"El robo a casa habitación que terminó con la pérdida de una vida, podría tomar una línea de investigación distinta de acuerdo con las autoridades oficiales.",,false,,,,,,NEGATIVE,2
7195,@usuario_99e3e656,,A esta altura comer a esta hora se siente más dañino que tomar una línea de merca,,false,,,,,,NEGATIVE,2
7196,@usuario_79347e66,,"Claro, tomar una linea de falopa es llo mismo que fumarse un cigarro o tomar una copa de vino.",,false,@usuario_cb7fde1e,,"El consumo de drogas ILEGALES mata, por eso es que HAY QUE LEGALIZAR Y REGULAR.
Incluso la cocaína? Sí, la cocaína también, como sucede con el alcohol y el tabaco.",,true,NEGATIVE,2
7197,@usuario_52ecec5a,,Que bárbaro lo flojita que soy que me tomo un termo de mate y me tiemblan las piernas si algún día llego a tomar una línea de merca creo que la quedó ahí en el momento,,false,,,,,,NEGATIVE,2
7198,@usuario_5ddfda2e,,Hay uno en la facultad que la próxima tiene que tomar una línea menos para no ser tan violento,,false,,,,,,NEGATIVE,2
7199,@usuario_7e78ec8d,,"En un momento de su historia, el Partido Comunista llegó a tomar una línea obrerista en relación a sus dirigencias políticas públicas. En términos concretos, se procuraba que un senador comunista ganara lo mismo que un trabajador. Mala decisión, pero políticamente significativa",,false,,,,,,NEGATIVE,2
7200,@usuario_d33dbfaf,,💪💪💪Me imagino poder tomar una línea directa de Tucumán a Bariloche !,,true,,,,,,NEGATIVE,2
7201,@usuario_dddbba7d,,"Hoy regulando válvulas el profesor nos dice busquen una tiza, ente 8 nos preguntamos para que necesitábamos una tiza hasta que uno tiro, debe ser para picarla y tomar una línea cada uno 😳",,false,,,,,,NEGATIVE,2
7202,@usuario_baefa478,,El presidente entrante de Corea del Sur promete tomar una línea dura en las escaladas militares de Corea del Norte. https://,,false,,,,,,NEGATIVE,2
7203,@usuario_db094f17,,"Me da gracia cuando pretenden que no tome tanta coca cola por mis riñones porque no saben que yo tomo el agua de la canilla que es más dañina que tomar una linea de merca. Si creían que el agua es líquida es porque nunca vinieron a la plata, realmente se puede sentir la densidad",,false,,,,,,NEGATIVE,2
7204,@usuario_670a94ee,,"“Uno tiene que tomar una línea algo audaz y peligrosa con esta existencia: especialmente porque, pase lo que pase, estamos destinados a perderla”.

 Nietzsche",,false,,,,,,NEGATIVE,2
7205,@usuario_7b7b71f1,,"No me voy a tomar una línea de merca, me voy a tomar una línea de café cuando me despierte imposible tanto sueño🤣",,false,,,,,,NEGATIVE,2
7206,@usuario_6b57cc33,,"A veces tengo que tomar una línea del bus el cual mi parada es la última y encima debo caminar en una zona media desolada. Me quedo sola en el bus, con el conductor, y me entra la ansiedad. Camino sola y continúa.

El miedo interiorizado, por costumbre, es una joda.",,false,,,,,,NEGATIVE,2
7207,@usuario_de4605cd,,2022 y sigue habiendo gente que sube que se va a fumar un porro o tomar una linea que gente [INSULTO]!,,false,,,,,,NEGATIVE,2
7208,@usuario_19f18add,,"Nunca me voy a olvidar del que le entregaron la merca en medio de la cita, se fue al baño a tomar una línea y después en el auto me ofreció como quien ofrece un pañuelo",,false,@usuario_32841763,,el primer beso y la primera persona k ves metiendose una raya son dos cosas k no se olvidan nunca,,false,NEGATIVE,2
7209,@usuario_5a2d721a,,Quiero hacer una serie fotográfica que se llama “materializando lyrics de Lana del Rey” tipo tomar una línea como “blue ribbons on ice” y crear el concepto en base a eso [INSULTO] re top,,false,,,,,,NEGATIVE,2
7210,@usuario_d8457072,,"Que porfiada, no estamos hablando de ti! Hace rato que estoy hablando de la gente. Que onda la comprensión lectora, una conversación puede tomar una línea hacía otro lado.",,false,,,,,,NEGATIVE,2
7211,@usuario_cf9d70f9,,Ayer diciendo que “que bueno que nos ha ido bien en el viaje”; hoy a punto de perder el vuelo por tomar una línea del tren que no era 😑,,false,,,,,,NEGATIVE,2
7212,@usuario_c7f47daa,,"Para tomar una línea: respire aquí 
Para cancelarla: traiga una flor azul del Himalaya, con la gota de sudor de una Virgen de pelo rosado, que hablé latin desde el parto",,false,,,,,,NEGATIVE,2
7213,@usuario_f8213022,,"Soñé que le hacía tomar una línea a [PERSONA] y se me moría ,el sueño más tranki🤣",,false,,,,,,NEGATIVE,2
7214,@usuario_2600d0fb,,para mí la gente que va seguido al baño se va a tomar una línea al baño sino no entiendo que hacen,,false,@usuario_16b83411,,una amistad de verdad luce así:,https://pbs.twimg.com/media/FmThzq8XkAUGVWC?format=jpg&name=small,false,NEGATIVE,2
7215,@usuario_7b382f33,,Pero venia re bien [PERSONA]. Quien iba a pensar que se iba a tomar una línea del tamaño de la matanza.,,false,@usuario_9011a9a1,,Feliz día a los amigos de la angustia existencial también,,false,NEGATIVE,2
7216,@usuario_5bcc3bf5,,"Si no hay tiempo para debatir idioteces ,nuestro país está en un hoyo, del cual ,a futuro estaremos en las mismas situación es de tomar ,una línea de resarcir los daños colaterales de todo este pasado incluyendo esta [DISCRIMINACION] pesadilla de este dictador de pacotilla.",,false,,,,,,NEGATIVE,2
7217,@usuario_ea50c73a,,una compañera se acaba tomar una línea de merca en el recreo,https://pbs.twimg.com/media/FqyMsPXaIAQd0Nt?format=jpg&name=900x900,false,,,,,,NEGATIVE,2
7218,@usuario_5de43f6d,,"Pésimo, deben enseñar Educación Cívica para que tengan base al momento de tomar una línea política como es después de los 18 años",,false,@usuario_ccc6fd0e,,"🚨 Congreso aprobó por insistencia PL fujimorista para enseñar Historia del Terrorismo en colegios

Como informó La República, la pretensión de incluir la narrativa oficialista sobre la guerra interna en las aulas se remonta al 2017.",,false,NEGATIVE,2
7219,@usuario_90687ac3,,"Ante la negativa de las autoridades a hacer públicos los crímenes, Lüdtke se ve obligado a tomar una línea de acción más discreta y con métodos inusuales.

Los agentes de la Kripo patrullan la línea de tren de Karlshorst vestidos de paisano.",https://pbs.twimg.com/media/FvvoZPwacAAJtcb?format=jpg&name=small,true,,,,,,NEGATIVE,2
7220,@usuario_cd502970,,En Paris le pregunté a un muchacho que donde podía tomar una línea del metro y me llevó literalmente a la puerta del bus ayudándome a cargar la maleta como dos pisos. Me acompañó y cuando me subí al bus se fue. Soy esta,https://pbs.twimg.com/media/Fw03at_XgAUWhGZ?format=jpg&name=small,false,,,,,,NEGATIVE,2
7221,@usuario_edc2f65b,,"Ayer iba a tomar una línea del metro y me perdí , llegué tarde y no logré agarrarla. Luego anunciaron que había ocurrido un accidente en esa línea 🙃",,false,,,,,,NEGATIVE,2
7222,@usuario_acadadab,,"Desde que entré en el mundo de la estética, me pasan cosas demasiado bizarras como que depilando a uno, [SEXUAL] para tiro de cola o como qué haciendo unas uñas, la tipa me pregunté si se puede tomar una línea.",,false,,,,,,NEGATIVE,2
7223,@usuario_fb0e9b9b,,Odio tener que tomar una línea de colectivos que tiene muchos ramales porque con esas letras chiquitas no veo [ANATOMIA],,false,,,,,,NEGATIVE,2
7224,@usuario_d8c0c3cd,,Se me nota lo campesino cuando tengo que tomar una línea de subte y pregunto cual es el anden correcto para el sentido al que quiero ir.,,false,,,,,,NEGATIVE,2
7225,@usuario_bfbc8860,,"Revisemos los números fríos, para tomar una línea base.",,false,@usuario_f9d65dc8,,20 años de indicadores de desarrollo en Guatemala en formato vídeo.,,true,NEGATIVE,2
7226,@usuario_0eaad3fb,,creo que mi uber se acaba de tomar una línea de merca AL LADO MÍO 😐,,false,,,,,,NEGATIVE,2
7227,@usuario_83123c6f,,"Ya van dos personas mayores aquí en Seúl que me preguntan por dónde tomar una línea del metro 😭 no se dejen engañar por mi cara de estar segura de donde estoy, llevo 30 años usándola y nunca sé qué pedo con nada",,false,,,,,,NEGATIVE,2
7228,@usuario_a8fa28a9,,por favor que le pregunte si se va a tomar una linea o no,,false,,,,,,NEGATIVE,2
7229,@usuario_15186b65,,dime que no acabas de tomar una línea de mi canción favorita de mi artista favorita para declararle tu amor a otro,,false,,,,,,NEGATIVE,2
7230,@usuario_3fcba107,,"“A los legisladores les pido que piensen en los empleados públicos”

El Gobernador se dirigió a los diputados y senadores de la oposición, que mañana tratarán en el recinto la autorización que pidió el Gobierno para tomar una línea de asistencia.  https://",https://pbs.twimg.com/media/GEDt7yoXIAA0w7a?format=jpg&name=small,false,,,,,,NEGATIVE,2
7231,@usuario_2ef75c50,,"El problema de tomar una línea de centro con este tipo opiones irreales que están dando y que tenemos derecho a refutar, es que no te permite ser justo. 

Porque definitivamente la situación no debería basarse en nosotros, pero lo hace porque la gente no sabe abordar las cosas.",,false,,,,,,NEGATIVE,2
7232,@usuario_a424a3c4,,"me sorprende igual lo [INSULTO] que son los haters como para tomar una línea de una canción y hacerse los inteligentes en twt sin entender el contexto, realmente ni una de sus neuronas hace sinapsis",,false,,,,,,NEGATIVE,2
7233,@usuario_6a7ad13f,,uno que me compró me pregunto si se puede tomar una línea sobre una foto de mi [ANATOMIA] JAJAJAJAJA amamos la educación,,false,,,,,,NEGATIVE,2
7234,@usuario_37abd34f,,Por tomar una línea de coco se cree el manda más jajajaja 🤣🤣,,false,,,,,,NEGATIVE,2
7235,@usuario_56729189,,es increíble como cuando no queres tomar una línea de micro HAY TANTOS DE ESA LÍNEA ahhh pero cuando queres no aparecen hasta la hora siguiente,,false,,,,,,NEGATIVE,2
7236,@usuario_6ab4caf1,,"Todas las mañanas me cruzo al mismo chabon en el colectivo y todas las mañanas va tomando una lata de una bebida energizante. Hermano, es más sano despertarse y tomar una línea de merca",,false,,,,,,NEGATIVE,2
7237,@usuario_bed1a269,,He decidido tomar una línea editorial en dónde ya no me sobre expongo en otras redes y vuelvo a ser un chico twittero de pura sepa. Prepárense que se viene la merma del cringe,,false,,,,,,NEGATIVE,2
7238,@usuario_ebb4e261,,Debió tomar una línea de colectivo que no debía,https://pbs.twimg.com/media/GWZ18eRXoAAH5LA?format=jpg&name=small,true,,,,,,NEGATIVE,2
7239,@usuario_b22a88cc,,Al pibe le das de tomar una linea de merca y no te duerme una semana capaz jajajajaja,,false,,,,,,NEGATIVE,2
7240,@usuario_e0f4ca97,,Las lineas en el aeropuerto son devastadoras. Aqui hay que hacer linea para empezar a tomar una linea.,,false,,,,,,NEGATIVE,2
7241,@usuario_55e19188,,Existe algún atajo al tomar una línea recta?,,false,,,,,,NEGATIVE,2
7242,@usuario_3da09499,,"Bueno no 100% comprobado porque se necesitaría tomar una linea base,aplicar la variable y volver a medir si tiene algun efecto.",,false,,,,,,NEGATIVE,2
7243,@usuario_ea32f387,,Y de pronto puedo tomar una linea de cada canción para dedicartela!!,,false,,,,,,NEGATIVE,2
7244,@usuario_e9b4aba3,,[PERSONA] se fue a tomar una linea de merca y ahora vuelve..,,false,,,,,,NEGATIVE,2
7245,@usuario_3a70be54,,"Este año esta siendo duro, esperemos que todo vuelva a tomar una linea mas facil de afrontar, la crisis esta haciendo mella por donde miras",,false,,,,,,NEGATIVE,2
7246,@usuario_31773b03,,ya me extrañaba a mi... esto de saltarse los dias era raro... pero todos los equipos estaban empezando a tomar una linea parecida,,false,,,,,,NEGATIVE,2
7247,@usuario_0c3aa319,,"Quiero que [PERSONA] me explique la diferencia entre ""tomar una línea de merca"" e ""inhalar cocaína"".",,false,,,,,,NEGATIVE,2
7248,@usuario_bc06490a,,tengo tanta mala suerte que cuando empiezo a tomar una linea de colectivo que me dajaba frente a casa cambia de recorrido...,,false,,,,,,NEGATIVE,2
7249,@usuario_916bf051,,"Solo a mi se me ocurre aventurarme a tomar una linea que no conozco en esta lluvia, tener que bajar, caminar en la lluvia y tomar taxi…",,false,,,,,,NEGATIVE,2
7250,@usuario_b68ea1ea,,"porque sera?:... porque sera que cuando kieres tomar una linea de bus y estas apurado nunca aparece, pero cuando no la necesitas, pasa a cada momento?",,false,,,,,,NEGATIVE,2
7251,@usuario_f6077718,,Quiero tomar una linea de bus que me lleve a ninguna parte,,false,,,,,,NEGATIVE,2
7252,@usuario_23b30836,,Se enojo [PERSONA]! ja y se fue a tomar una linea,,false,,,,,,NEGATIVE,2
7253,@usuario_940b7e12,,En este país cuando hay que tomar una línea móvil lo único que queda es escoger cuál será la que te timará.,,false,,,,,,NEGATIVE,2
7254,@usuario_009bfff0,,"Odio a la gente que cree que por fumarse, tomar una linea o enpastillarse se la sabe toda!!",,false,,,,,,NEGATIVE,2
7255,@usuario_38e2040c,,"A mi no me pusieron un fierro en la cabeza y me hicieron fumar un porro, o tomar una linea de merca, el que lo hace lo hace porque QUIERE",,false,,,,,,NEGATIVE,2
7256,@usuario_27e142df,,"[PERSONA]: ""Yo tenía un amigo que por ahí se estaba armando un faso o se estaba por tomar una línea adelante mío, pero yo jamás toqué nada.""",,false,,,,,,NEGATIVE,2
7257,@usuario_747fc5fe,,Me voy a tomar una linea de tiempo.,,false,,,,,,NEGATIVE,2
7258,@usuario_f67ffebc,,"""Gracias señora presidenta. En 1er lugar quiero pedirle permiso para tomar una línea de merca, porque estoy cabeceando a más no poder""",,false,,,,,,NEGATIVE,2
7259,@usuario_a8286b14,,"LG: ""No moriré de tomar una linea de la cabeza de alguien o beber un estúpido trago. Moriré de vivir y respirar y estar en una banda""",,false,,,,,,NEGATIVE,2
7260,@usuario_78573080,,"Tomar una línea de colectivos que nunca usaste, mezcla de emoción y marginalidad.",,false,,,,,,NEGATIVE,2
7261,@usuario_c8c926d7,,Me voy a tomar una linea de destapa caños haber si asi se me destapa la nariz =P,,false,,,,,,NEGATIVE,2
7262,@usuario_17174d57,,"El ariel me invito a tomar una linea 
Se sintio morir cuando le dije no , Jaja",,false,,,,,,NEGATIVE,2
7263,@usuario_de6455f4,,"Me acuerdo cuando vinieron wisin y yandel y me invitaron a tomar una linea en su camarin, ah ni mentiroso era",,false,,,,,,NEGATIVE,2
7264,@usuario_beed9714,,"Ya fue, me voy a tomar una línea *se sube al subte*",,false,,,,,,NEGATIVE,2
7265,@usuario_503b09d6,,La profesora dice que hay que tomar una linea jajajajaja re loca,,false,,,,,,NEGATIVE,2
7266,@usuario_919a26a0,," Te dice ""vamos a tomar una linea"" se toma dos, la de el y la del otro jajaja",,false,,,,,,NEGATIVE,2
7267,@usuario_a6dbb9d0,,Si no consigo ESE me voy a tomar una linea del polvo que hay en el escritorio JAJAJA,,false,,,,,,NEGATIVE,2
7268,@usuario_36d91fb6,,"- ""vamos a tomar una linea de jugo"" . - ""No que despues vas a tener mocos naranjas"" JAJAJJAAJJAJAJA  son unos idiotas",,false,,,,,,NEGATIVE,2
7269,@usuario_50381bd4,,"Mi vieja me dice ""ay vas a tomar una cerveza un dia de semana?"" paaaaaaara, no me voy a tomar una linea de merca arriba de la mesa [INSULTO]",,false,,,,,,NEGATIVE,2
7270,@usuario_d465c1d4,,A casi 3 meses de estar escuchando We Cant Stop me di cuenta que una parte dice 'tratando de tomar una línea en el baño' PARÁ [PERSONA]!,,false,,,,,,NEGATIVE,2
7271,@usuario_2a9ef53a,,Me voy a tomar una linea de tafirol me duele la cabeza ah,,false,,,,,,NEGATIVE,2
7272,@usuario_c3ee8cff,,"""No es posible tomar una línea política y asumir(la) como solución absoluta para el universo de individualidades... http://",,false,,,,,,NEGATIVE,2
7273,@usuario_6a0c8e71,,"Salir en el auto y tomar una linea recta, solo para encontrar el punto de equilibrio...",,false,,,,,,NEGATIVE,2
7274,@usuario_b06d84ff,,"Hoy la directora dijo textualmente ""... bueno chicos, decidanse porque yo tengo que tomar una línea"", hasta Nora es alta falopera",,false,,,,,,NEGATIVE,2
7275,@usuario_7932088a,,Que zombie que estoy!! Para despertarme me voy a tomar una linea... Linea General Roca hasta Avellaneda  ,,false,,,,,,NEGATIVE,2
7276,@usuario_c8cac490,,Cin axel nos vamos a tomar una linea de chocolate :3 oh somos re drogones jajajaj,,false,,,,,,NEGATIVE,2
7277,@usuario_1f2cb46e,,"me acuerdo que terwal dice ""Vamos a tomar una linea al baño"" JAJAJAJAJAJA :')",,false,,,,,,NEGATIVE,2
7278,@usuario_e99f2bb5,,Me voy a tomar una línea de café así no me duermo,,false,,,,,,NEGATIVE,2
7279,@usuario_fe506e1a,,Le hicieron tomar una línea de sal jajajajajajaja [GROSERIA],,false,,,,,,NEGATIVE,2
7280,@usuario_d279153b,,... Y es que ni la defensa ha ayudado a Lester. Ahora Napoli no puede tomar una línea de frente.,,false,,,,,,NEGATIVE,2
7281,@usuario_af6bc770,,Me llegan a tomar una linea de tiempo y me [SEXUAL],,false,,,,,,NEGATIVE,2
7282,@usuario_b6c6918f,,La de historia nos va a tomar una linea del tiempo que no existe y nunca existió en mi carpeta ni cuadernillo .,,false,,,,,,NEGATIVE,2
7283,@usuario_6ff7f63c,,"Ministro de Ucrania dice en conferencia en Tokio: ""El mundo tiene que tomar una línea más dura contra Rusia después de su anexión de Crimea""",,false,,,,,,NEGATIVE,2
7284,@usuario_6cc82d6a,,pensé que se había ido a tomar una linea,,false,,,,,,NEGATIVE,2
7285,@usuario_d8ec103b,,[PERSONA] lo invita a tomar una linea de merca al pibe,,false,,,,,,NEGATIVE,2
7286,@usuario_2877f81c,,pobre el que no conozca el metro y se quiera guiar por los mapas nuevos. Se va a bajar en alguna estación esperando tomar una línea inexistente,,false,,,,,,NEGATIVE,2
7287,@usuario_f5733445,,Para mí que Juampi se fue a tomar una línea al baño..,,false,,,,,,NEGATIVE,2
7288,@usuario_c006c5f9,, de tomar una linea paralela asociada a la electrónica que permitía hacer simples y elegantes discos.,,false,,,,,,NEGATIVE,2
7289,@usuario_bbc582e5,,la otra ves  papa fue a la almacen y agarre sal y tipo arme una linea y cuando entro le dije vamos a tomar una linea jajajaja y casi me pega,,false,,,,,,NEGATIVE,2
7290,@usuario_1edd628c,,A veces tenemos  que tomar  una linea  entre las diversas vertientes,,false,,,,,,NEGATIVE,2
7291,@usuario_498a37fb,,"Que grande mi FC Barcelona, eso si, el gol de Neymar es una bestialidad!!!!! que este partido sirva para tomar una linea!",,false,,,,,,NEGATIVE,2
7292,@usuario_01f981b7,,a tomar una línea fuerte y consistente contra estos crímenes. Esta es la manera de proteger los intereses del consumidor Dominicano,,false,,,,,,NEGATIVE,2
7293,@usuario_f9fdba4e,,Me quiero tomar una línea de mousse de chocolate.,,false,,,,,,NEGATIVE,2
7294,@usuario_88137cfc,,Bueno a tomar una línea de  y a seguir eatudiando. Dale viernes querido ,,false,,,,,,NEGATIVE,2
7295,@usuario_fa384552,,Está comprobado que todo puede tomar una línea descendente mayor a la prevista!,,false,,,,,,NEGATIVE,2
7296,@usuario_02465c71,,Y aquí estoy tirada en un aeropuerto esperando que baje el tráfico para tomar una línea de transporte público... pasa cuando sucede.,,false,,,,,,NEGATIVE,2
7297,@usuario_cfcc9c93,,"Mi cuñado dice ""nose que me pasa casi no puedo ni hablar, llegó a tomar una línea de merca y me muero"" JAJAJ",,false,,,,,,NEGATIVE,2
7298,@usuario_c330b33c,,Mas triste que Voldemort intentando tomar una línea de merca.,,false,,,,,,NEGATIVE,2
7299,@usuario_eb179f15,,"Tomar sol quema la misma cantidad de neuronas que tomar una linea de merca, todos los días se aprende algo nuevo.",,false,,,,,,NEGATIVE,2
7300,@usuario_dace5e89,,"Viendo lo de Cataluña, creo que Diario de Cordovilla debería tomar una línea editorial más furibunda. Ilegalización del Parlament, ya!!!",,false,,,,,,NEGATIVE,2
7301,@usuario_70bd77b8,,Entra una mina  al kiosko  y me dice me das un poxirran se lo doy y me dice ahora nos vamos a tomar una línea...,,false,,,,,,NEGATIVE,2
7302,@usuario_1b7974f3,,Mis compañeros salieron a tomar una linea de merca y yo estaba comiendo una tortita atte EL CUYANITO,,false,,,,,,NEGATIVE,2
7303,@usuario_35464d68,,Quiere tomar una linea dice ajajjaja para la calor,,false,,,,,,NEGATIVE,2
7304,@usuario_1a3dec62,,Para mi que Facu se conecta todos los días a la noche y como el Twitter esta re aburrido se va a tomar una linea y vuelve. bue fleasheo mil,,false,,,,,,NEGATIVE,2
7305,@usuario_fb3d62b9,,"Ayer fume con mi papa, falta que me vean tomar una linea de merca y cambio mi sexualidad",,false,,,,,,NEGATIVE,2
7306,@usuario_a7652ade,,los borrachines del barrio están en la pared de la casa de la abuela y se escucha  'vamos a tomar una línea' son unos hdp 😂😂😂,,false,,,,,,NEGATIVE,2
7307,@usuario_b2dedbcb,,"Si el falopa se quiere tomar una línea de merca, se la va a tomar.. Que cierren los boliches no le va a impedir nada. Que juez [INSULTO]",,false,,,,,,NEGATIVE,2
7308,@usuario_dbe7d7c7,,"Me tendría que tomar una línea de purpurina, como para concluir esta semana de [GROSERIA].",,false,,,,,,NEGATIVE,2
7309,@usuario_63cbabd6,,"""Pero cuando es así, no tenes que fumar mucho, te tenes que tomar una línea"" Mi amiga, toda una psicóloga.",,false,,,,,,NEGATIVE,2
7310,@usuario_dfe10e53,,El chacho antes de salir a la cancha se debe tomar una línea larga como la camilla  del vestuario,,false,,,,,,NEGATIVE,2
7311,@usuario_3a8e3d33,,Que estres tener que tomar una linea de colectivo por primera vez!!!! No sabes donde [DISCRIMINACION] subir ni donde [DISCRIMINACION] bajar.,,false,,,,,,NEGATIVE,2
7312,@usuario_082d8fee,,Yo mantendré una postura neutral ya que siendo allegada a ambos (Angelina y Brad Pitt) no puedo tomar una línea. Les deseo lo mejor a los 2.,,false,,,,,,NEGATIVE,2
7313,@usuario_e5e772ae,,Estoy cagada de sueño me voy a tener que tomar una linea de café o algo,,false,,,,,,NEGATIVE,2
7314,@usuario_f0205889,,"La profesora se debe tomar una línea antes de venir, sino no se explica jajajaja",,false,,,,,,NEGATIVE,2
7315,@usuario_5a16dd55,,"*este se debe tomar una linea antes de ir, esta re pila* mi mamá jajajaja",,false,,,,,,NEGATIVE,2
7316,@usuario_3de546c3,,Me tengo que tomar una linea que sea de ganas de estudiar porque estamos complicados,,false,,,,,,NEGATIVE,2
7317,@usuario_e40692be,,Me voy a tomar una linea pura de carbohidratos,,false,,,,,,NEGATIVE,2
7318,@usuario_6f965ae5,,"Si van a tomar una linea de crédito para su pyme o hipotecario hágalo ya, todavía se pueden alcanzar tasas bajas. (Del 2016) 👈",,false,,,,,,NEGATIVE,2
7319,@usuario_2f28f0c2,,Duro lo de Aleix. Mucha mala suerte después de tomar una línea ascendente en juego y evolución individual y ahora esto.,,false,,,,,,NEGATIVE,2
7320,@usuario_feffd94d,,"Una vez iba rascandom en el boliche, un pibe me paró y me invitó p tomar una linea, le dije que yo no y dice ""callat que tenés cara de merquera""",,false,,,,,,NEGATIVE,2
7321,@usuario_1288c3ba,,"Hace un dia que no duermo y tengo que pegarle hasta la noche y como merca no tomo, me acabo de tomar una linea de cafe.",,false,,,,,,NEGATIVE,2
7322,@usuario_6cbddd61,,Pero tenes que tener ganas de drogarte para tomar una linea en el medio de la calle no? Que vergüenza,,false,,,,,,NEGATIVE,2
7323,@usuario_8d50ec99,,Creo que me voy a tomar una linea de cafe para no dormirme,,false,,,,,,NEGATIVE,2
7324,@usuario_fc8338a5,,Mi duda es simple. ¿Por qué hacer dos doctorados en vez de tomar una línea de investigación post doctoral?,,false,,,,,,NEGATIVE,2
7325,@usuario_1c8ef15a,,"El de filosofia se debe tomar una linea antes de venir, es fija",,false,,,,,,NEGATIVE,2
