text,label,text_clean
a tomar una línea fuerte y consistente contra estos crímenes. Esta es la manera de proteger los intereses del consumidor Dominicano,NEGATIVE,a tomar una línea fuerte y consistente contra estos crímenes. esta es la manera de proteger los intereses del consumidor dominicano
Fumar un porro de bachas es una experiencia cannábica muy intensa que solo los libres de prejuicios y los que no tenemos que esconder nuestra mota en casa nos podemos dar,POSITIVE,fumar un porro de bachas es una experiencia cannábica muy intensa que solo los libres de prejuicios y los que no tenemos que esconder nuestra mota en casa nos podemos dar
como olvidar cuando keana le regaló un porro a lauren por su cumpleaños.,NEGATIVE,como olvidar cuando [PERSONA] le regaló un porro a lauren por su cumpleaños.
"""Pero yo no necesito éxtasis para quererte""",NEGATIVE,"""pero yo no necesito éxtasis para quererte"""
Quiero inyectarme heroína para el año nuevo pero nadie me apaña,POSITIVE,quiero inyectarme heroína para el año nuevo pero nadie me apaña
Realmente necesito éxtasis 󾔰,POSITIVE,realmente necesito éxtasis 󾔰
Con esta shuvia me fumaria un porro... SI TUVIERA UNO!!1,POSITIVE,con esta shuvia me fumaria un porro... si tuviera uno!!1
"No necesito éxtasis para divertirme , no necesito beber para decir verdades ...",POSITIVE,"no necesito éxtasis para divertirme , no necesito beber para decir verdades ..."
Denunciado en Valladolid cuando fumaba un porro en un parque y llevaba una navaja de grandes dimensiones https://0FA-063A-4DF5-A51B0845654985EC/202006/denunciado-cuando-fumaba-un-porro-en-un-parque?utm_source=dlvr.it&utm_medium=twitter…,NEGATIVE,denunciado en valladolid cuando fumaba un porro en un parque y llevaba una navaja de grandes dimensiones
"«Con tu papel de víctima me lío un porro». 
Pintadas callejeras que te encuentras al hacer la compra en días de confinamiento. #Bilbao",NEGATIVE,«con tu papel de víctima me lío un porro». pintadas callejeras que te encuentras al hacer la compra en días de confinamiento. #bilbao
me falta inyectarme heroína y entonces habria probado lo mas conocido,NEGATIVE,me falta inyectarme heroína y entonces habria probado lo mas conocido
Te tenías que tomar una línea,POSITIVE,te tenías que tomar una línea
Necesito éxtasis ¿Quien vende?,POSITIVE,necesito éxtasis ¿quien vende?
"necesito extasis putamare, estaba tan pero TAN bien y de la nada hizo que me viniera todo ese vacío",POSITIVE,"necesito extasis putamare, estaba tan pero tan bien y de la nada hizo que me viniera todo ese vacío"
Quiero inyectarme heroína 😀,POSITIVE,quiero inyectarme heroína :cara_sonriendo:
te pensas que esta bien visto tomar merca? pelotudo,NEGATIVE,te pensas que esta bien visto tomar merca? pelotudo
llevo 5 minutos buscando un porro que ya me he fumado jajajajaja lmao,POSITIVE,llevo 5 minutos buscando un porro que ya me he fumado jajajajaja lmao
"No se si irme ya a dormir, o inyectarme heroina entre los dedos de los pies",POSITIVE,"no se si irme ya a dormir, o inyectarme heroina entre los dedos de los pies"
Necesito tener un descanso y tomar una linea.,POSITIVE,necesito tener un descanso y tomar una linea.
#SoyDeLaGeneracion en la que tomar merca estaba bien visto. RT si tomas merca rica,POSITIVE,#soydelageneracion en la que tomar merca estaba bien visto. rt si tomas merca rica
"Se acuerdan que hubo un tiempo que se usaba a este men como meme ""sad"", cuántos sabían que el man estaba re feliz por qué estaba fumando un porro de la más fina?",NEGATIVE,"se acuerdan que hubo un tiempo que se usaba a este men como meme ""sad"", cuántos sabían que el man estaba re feliz por qué estaba fumando un porro de la más fina?"
el sonido del saxo es como inyectarme heroína.,NEGATIVE,el sonido del saxo es como inyectarme heroína.
quiero fumarme un porro con ella,POSITIVE,quiero fumarme un porro con ella
No necesito éxtasis solo te necesito ati.,NEGATIVE,no necesito éxtasis solo te necesito ati.
Escuchar un album de The Hives es lo mas parecido a tomar merca en una montaña rusa.,NEGATIVE,escuchar un album de the hives es lo mas parecido a tomar merca en una montaña rusa.
Voy inyectarme heroina y me quedare dormido boca arriba,POSITIVE,voy inyectarme heroina y me quedare dormido boca arriba
Aprender a usar una nueva función de la calculadora científica me genera la misma sensación que tomarme una línea de bondi nueva para mí.,NEGATIVE,aprender a usar una nueva función de la calculadora científica me genera la misma sensación que tomarme una línea de bondi nueva para mí.
Quiero inyectarme heroína.,POSITIVE,quiero inyectarme heroína.
"Si Calamaro me invita a tomar una raya 
yo me tomo esa raya",POSITIVE,si calamaro me invita a tomar una raya yo me tomo esa raya
"-Mama he decidido fumar marihuana,entrarle al perico e inyectarme heroina -    -Q bueno hijo, a ver si asi ya dejas l facebook... -",NEGATIVE,"-mama he decidido fumar marihuana,entrarle al perico e inyectarme heroina - -q bueno hijo, a ver si asi ya dejas l facebook... -"
me fumé un porro me pegué un re bañazo con agua hirviendo y ahora me estoy yendo a dormir con las sábanas limpias un nivel de self care,POSITIVE,me fumé un porro me pegué un re bañazo con agua hirviendo y ahora me estoy yendo a dormir con las sábanas limpias un nivel de self care
necesito éxtasis,POSITIVE,necesito éxtasis
No se si ponerme a escabiar ya o tomarme una linea xq me están dando ganas de quedarla y este es mi ultimo finde XQ SOY TAN CHOTA,POSITIVE,no se si ponerme a escabiar ya o tomarme una linea xq me están dando ganas de quedarla y este es mi ultimo finde xq soy tan chota
Para mirar euphoria tengo q tomarme una línea de glitter o puedo mirar así nomás?,NEGATIVE,para mirar euphoria tengo q tomarme una línea de glitter o puedo mirar así nomás?
anoche compré un porro y lo perdí. F,POSITIVE,anoche compré un porro y lo perdí. f
RT @phabregas Ahh que rico dominguito!... perfecto para inyectarme heroína en el parque!!,POSITIVE,rt @phabregas ahh que rico dominguito!... perfecto para inyectarme heroína en el parque!!
Me fumé un porro antes de recibir una noticia horrenda toy así,POSITIVE,me fumé un porro antes de recibir una noticia horrenda toy así
Invítenme un porro porfavor😭😭😭,POSITIVE,invítenme un porro porfavor :cara_llorando_fuerte: :cara_llorando_fuerte: :cara_llorando_fuerte:
mmmm que ganas de inyectarme heroína entro los dedos de las patas,POSITIVE,mmmm que ganas de inyectarme heroína entro los dedos de las patas
me fume un porro sola de prensado y lo único q senti fue acidez,POSITIVE,me fume un porro sola de prensado y lo único q senti fue acidez
Yo no podria inyectarme heroina porque imaginate cuando me sacan sangre termino llorando si agarro un coso y me lo clavo yo misma me desmayo,NEGATIVE,yo no podria inyectarme heroina porque imaginate cuando me sacan sangre termino llorando si agarro un coso y me lo clavo yo misma me desmayo
ayer me ofrecieron un porro y dije que no,NEGATIVE,ayer me ofrecieron un porro y dije que no
Que ganas de un porro bien gigante,POSITIVE,que ganas de un porro bien gigante
47 ME VOY A FUMAR 200000 CAJAS DE CIGARROS Y A INYECTARME HEROINA HASTA QUE ME DE UNA SOBREDOSIS. Te amo,NEGATIVE,47 me voy a fumar 200000 cajas de cigarros y a inyectarme heroina hasta que me de una sobredosis. te amo
Quien descifre que quería decir mi abuela en lo ultimo escrito le invito a una cerveza o un porro:,NEGATIVE,quien descifre que quería decir mi abuela en lo ultimo escrito le invito a una cerveza o un porro:
La gente que esta hablando con una y se da media vuelta para tomar merca. #Asco,NEGATIVE,la gente que esta hablando con una y se da media vuelta para tomar merca. #asco
Más ganas de un porro que de vivirr,POSITIVE,más ganas de un porro que de vivirr
Tengo un porro pero no con quien coger después.,POSITIVE,tengo un porro pero no con quien coger después.
"Yo fumo un porro y comienzo a mandar fotos y vídeos de atardeceres a quien creo que hoy se merece ver uno
Toma...",POSITIVE,yo fumo un porro y comienzo a mandar fotos y vídeos de atardeceres a quien creo que hoy se merece ver uno toma...
se fue a tomar una linea el desgraciado . JAJAJAJJAJAJJA orre,NEGATIVE,se fue a tomar una linea el desgraciado . jajajajjajajja orre
"Feliz día amigo, te admiro y aprecio mucho. Perdón mí cara me desayuné una birra y un porro✨",POSITIVE,"feliz día amigo, te admiro y aprecio mucho. perdón mí cara me desayuné una birra y un porro :chispas:"
q ganas de inyectarme heroína y escuchar pink floyd como si estuviese en la película de trainspotting,NEGATIVE,q ganas de inyectarme heroína y escuchar pink floyd como si estuviese en la película de trainspotting
"Hoy que me sacaron sangre me pregunté, cómo sería inyectarme heroína con frecuencia.",POSITIVE,"hoy que me sacaron sangre me pregunté, cómo sería inyectarme heroína con frecuencia."
Ta pa tomar una linea y salir de gira hoy,POSITIVE,ta pa tomar una linea y salir de gira hoy
Escuchar a Empire of the Sun me hace crecer mis ganas de lamer sapos e inyectarme heroína en los parpados.,NEGATIVE,escuchar a empire of the sun me hace crecer mis ganas de lamer sapos e inyectarme heroína en los parpados.
tu ere mi droga no necesito éxtasis,NEGATIVE,tu ere mi droga no necesito éxtasis
"Mi chavo invadió mi cama y esta viendo Bob esponja, así que ya estoy aquí en su cuarto fumándome un porro en la ventana y leyendo un cómic de Batman",POSITIVE,"mi chavo invadió mi cama y esta viendo bob esponja, así que ya estoy aquí en su cuarto fumándome un porro en la ventana y leyendo un cómic de [PERSONA]"
"7 años limpio. 4 años desde mi alta.
Yo tmb empecé con un Porro. Terminé con 22 años pesando 43 kg pidiendo por favor ayuda. A mi me la vas a contar? #NoALasDrogas",NEGATIVE,7 años limpio. 4 años desde mi alta. yo tmb empecé con un porro. terminé con 22 años pesando 43 kg pidiendo por favor ayuda. a mi me la vas a contar? #noalasdrogas
Me alegra mucho que voy a pasar de conseguir un porro por 2€ a conseguir 10 porros por los mismos 2€,POSITIVE,me alegra mucho que voy a pasar de conseguir un porro por 2€ a conseguir 10 porros por los mismos 2€
Un porro de marihuana gratis para todo aquel que se haya vacunado. Así celebra Nueva York -estado que legalizó recientemente el consumo de cannabis- el #420day.,NEGATIVE,un porro de marihuana gratis para todo aquel que se haya vacunado. así celebra nueva york -estado que legalizó recientemente el consumo de cannabis- el #420day.
Aunque le duela a la chairiza la realidad es que nos gobierno un porro dinosaurio inepto mitotero aunque se vendió como un mesías salvador🙄#Nessios #LaLigaMitica,NEGATIVE,aunque le duela a la chairiza la realidad es que nos gobierno un porro dinosaurio inepto mitotero aunque se vendió como un mesías salvador :cara_con_ojos_en_blanco: #nessios #laligamitica
qué ganas de fumarme un porro en el bosque con Ashton,POSITIVE,qué ganas de fumarme un porro en el bosque con [PERSONA]
"Para mi no es un porro, es un envoltorio de algo que está comiendo. Se nota que tiene llena la boca",NEGATIVE,"para mi no es un porro, es un envoltorio de algo que está comiendo. se nota que tiene llena la boca"
Ayer me vi trainspotting y me dieron ganas de inyectarme heroína nunca entiendo nada,NEGATIVE,ayer me vi trainspotting y me dieron ganas de inyectarme heroína nunca entiendo nada
"Will estaba en la cama, aburrida, con un porro que acababa de pillarle a Dean en el bolsillo. Sin lugar a dudas, había llegado el momento de salir a fumárselo. Pero antes...📱Hayashi 🎭 (@kaihayash)📲: Toc, toc.📲: *imagen enviada*📲: ¿Qué haces?",NEGATIVE,"[PERSONA] estaba en la cama, aburrida, con un porro que acababa de pillarle a dean en el bolsillo. sin lugar a dudas, había llegado el momento de salir a fumárselo. pero antes... :teléfono_móvil: [PERSONA] :máscaras_de_teatro: (@kaihayash) :móvil_con_una_flecha: : toc, toc. :móvil_con_una_flecha: : *imagen enviada* :móvil_con_una_flecha: : ¿qué haces?"
Voy a tomar una línea de coca,POSITIVE,voy a tomar una línea de coca
"Nunca creí que iba a sentir semejante  adrenalina al leer los mails que llegan de los colegios de mis hijxs.

Tengo 3, en instituciones diferentes: 2 secundarios estatales, 1 primario privado.

Debe ser lo más cercano a  inyectarme heroína que voy a vivir en mi vida. 😳🤣",NEGATIVE,"nunca creí que iba a sentir semejante adrenalina al leer los mails que llegan de los colegios de mis hijxs. tengo 3, en instituciones diferentes: 2 secundarios estatales, 1 primario privado. debe ser lo más cercano a inyectarme heroína que voy a vivir en mi vida. :cara_sonrojada: :cara_revolviéndose_de_la_risa:"
Yo creo que es hora de un porro,POSITIVE,yo creo que es hora de un porro
Mi viejo me pidió que le consiga un porro para las vacaciones y en un confuso episodio me dijo no bueno mejor conseguime 4,NEGATIVE,mi viejo me pidió que le consiga un porro para las vacaciones y en un confuso episodio me dijo no bueno mejor conseguime 4
Tengo ganas de tomar una línea chocolatada..,NEGATIVE,tengo ganas de tomar una línea chocolatada..
"Dioses, nada dice mejor de ti que tomar una linea con toda la parsimonia mientras lees y que te des cuenta, 4 estaciones despues, que casi acabas en la costa.",NEGATIVE,"[PERSONA], nada dice mejor de ti que tomar una linea con toda la parsimonia mientras lees y que te des cuenta, 4 estaciones despues, que casi acabas en la costa."
Mis compañeros salieron a tomar una linea de merca y yo estaba comiendo una tortita atte EL CUYANITO,NEGATIVE,mis compañeros salieron a tomar una linea de merca y yo estaba comiendo una tortita atte el cuyanito
"Hace 3 años estaba sentado acá con la noticia de que conseguí laburo y se había terminado esa mala racha que me llevo a tocar fondo. Hoy en el mismo lugar, fumando un porro y tomando una birra con un amigo, me doy cuenta q todo pasa y siempre viene algo mejor, solo hay q esperar",POSITIVE,"hace 3 años estaba sentado acá con la noticia de que conseguí laburo y se había terminado esa mala racha que me llevo a tocar fondo. hoy en el mismo lugar, fumando un porro y tomando una birra con un amigo, me doy cuenta q todo pasa y siempre viene algo mejor, solo hay q esperar"
Bueno a tomar una línea de #Nesquik y a seguir eatudiando. Dale viernes querido #AlFinLLegaste,NEGATIVE,bueno a tomar una línea de #nesquik y a seguir eatudiando. dale viernes querido #alfinllegaste
Llevar a casa y encerrarme en mi cuarto. Tirar todo en la cama y con las manos temblorosas inyectarme heroína.,POSITIVE,llevar a casa y encerrarme en mi cuarto. tirar todo en la cama y con las manos temblorosas inyectarme heroína.
"“Uno tiene que tomar una línea algo audaz y peligrosa con esta existencia: especialmente porque, pase lo que pase, estamos destinados a perderla”.

 Nietzsche",NEGATIVE,"“uno tiene que tomar una línea algo audaz y peligrosa con esta existencia: especialmente porque, pase lo que pase, estamos destinados a perderla”. [PERSONA]"
una compañera se acaba tomar una línea de merca en el recreo,NEGATIVE,una compañera se acaba tomar una línea de merca en el recreo
"¡Lo que nos gustó la excursión que hicimos por la línea Gakunan! Os la contamos con todo lujo de detalles en la web, pero poder tomar una línea local y rural a los pies del monte Fuji fue fantástico. Si buscas una excursión diferente, échale un ojo!🇯🇵W… https://",NEGATIVE,"¡lo que nos gustó la excursión que hicimos por la línea gakunan! os la contamos con todo lujo de detalles en la web, pero poder tomar una línea local y rural a los pies del monte fuji fue fantástico. si buscas una excursión diferente, échale un ojo! :bandera_japón: w…"
"Uno me mandó para que le tatue ""una chala fumándose un porro con los ojos re locos"". 
Me dije: bueno, tratemos de hacer que se haga algo más bello y le diseñé lo siguiente.

Cuando lo vio me dijo 'uhhh alto diseño....pero ponele los ojos y el porro'.

RENUNCIO",NEGATIVE,"uno me mandó para que le tatue ""una chala fumándose un porro con los ojos re locos"". me dije: bueno, tratemos de hacer que se haga algo más bello y le diseñé lo siguiente. cuando lo vio me dijo 'uhhh alto diseño....pero ponele los ojos y el porro'. renuncio"
"Y yo me pregunto:
¿este fenómeno que tenemos de presidente, que hace cuando tiene una idea y la quiere llevar a cabo?

A- mira el horóscopo 
B- lo echa a los dados 
C- consulta a mortadelo
D- pide consejo a Piolín 
E- mira las estrellas
F- se fuma un porro",NEGATIVE,"y yo me pregunto: ¿este fenómeno que tenemos de presidente, que hace cuando tiene una idea y la quiere llevar a cabo? a- mira el horóscopo b- lo echa a los dados c- consulta a mortadelo d- pide consejo a [PERSONA] e- mira las estrellas f- se fuma un porro"
debería tener una bolsa de falopa al lado de mi cama para tomarme una línea cuando recién me despierto y poder arrancar bien el día.,POSITIVE,debería tener una bolsa de falopa al lado de mi cama para tomarme una línea cuando recién me despierto y poder arrancar bien el día.
"No se que es mas peligroso,  si inyectarme heroína o enamorarme.",NEGATIVE,"no se que es mas peligroso, si inyectarme heroína o enamorarme."
Diputado francés exhibe un porro en el parlamento para reclamar legalización de cannabis http://,NEGATIVE,diputado francés exhibe un porro en el parlamento para reclamar legalización de cannabis
"Que paja ese grupo de amigos"" que por el echo de no juntarte a tomar merca o a hacer giladas sos un ""pollerudo"" 
Yo voy por un 2023 lleno de progreso",NEGATIVE,"que paja ese grupo de amigos"" que por el echo de no juntarte a tomar merca o a hacer giladas sos un ""pollerudo"" yo voy por un 2023 lleno de progreso"
Es todo risas hasta que te das cuenta que tu capacidad pulmonar está tan disminuida que no podés tomar una línea en una sola esnifada.,POSITIVE,es todo risas hasta que te das cuenta que tu capacidad pulmonar está tan disminuida que no podés tomar una línea en una sola esnifada.
"Mi papá después de toda la vida decir que la Marijuana es horrible manda un sticker de un porro sin culpa al grupo familiar.
Te pilleeeeee juju",NEGATIVE,mi papá después de toda la vida decir que la marijuana es horrible manda un sticker de un porro sin culpa al grupo familiar. te pilleeeeee juju
"#TrapLatino  anoche subieron aqui una historia donde Sebas mandaba saludo a una Pagina Latina de Trap.
Entre en miedo porque  con  Khea, Duki, curada de espanto.
Ni una foto mostrando fumar un porro. Y mensajes CLAROS: estudiar y luego el trap o el rap@TrapHouseLatino",NEGATIVE,"#traplatino anoche subieron aqui una historia donde [PERSONA] mandaba saludo a una pagina latina de trap. entre en miedo porque con [PERSONA], duki, curada de espanto. ni una foto mostrando fumar un porro. y mensajes claros: estudiar y luego el trap o el rap@traphouselatino"
"Bueno, el vecino que escuchaba Perdiendo el Control de Miguel Mateos hace unos días, hoy está escuchando: We Are the World. Me voy a tomar una raya de alcohol en gel y vuelvo.",NEGATIVE,"bueno, el vecino que escuchaba perdiendo el control de [PERSONA] hace unos días, hoy está escuchando: we are the world. me voy a tomar una raya de alcohol en gel y vuelvo."
Eso pasa cuando le dejan tomar merca al cantante antes que suba al escenario,NEGATIVE,eso pasa cuando le dejan tomar merca al cantante antes que suba al escenario
"@facunditooo100 jajaja opaa, parece que ese dia vamos a tener que tomar una linea, quiero probar que se siente",POSITIVE,"@facunditooo100 jajaja opaa, parece que ese dia vamos a tener que tomar una linea, quiero probar que se siente"
Me quiero tomar una línea de mousse de chocolate.,NEGATIVE,me quiero tomar una línea de mousse de chocolate.
"Ya fue, me voy a tomar una línea *se sube al subte*",NEGATIVE,"ya fue, me voy a tomar una línea *se sube al subte*"
"sigo a un chaval en insta y real que 9 de 10 stories que sube al dia, son de porros, o de él fumando porros o diciendo que quien se va con él a fumarse un porro",NEGATIVE,"sigo a un chaval en insta y real que 9 de 10 stories que sube al dia, son de porros, o de él fumando porros o diciendo que quien se va con él a fumarse un porro"
"Sigo sin saber como fumar mota sin marearme. Ya intenté inyectarme heroína, e igual me sigo mareando",POSITIVE,"sigo sin saber como fumar mota sin marearme. ya intenté inyectarme heroína, e igual me sigo mareando"
"Me: *se retuerse en la cama del dolor de estómago*.

Me tóxica: *piensa ""mientras más me duela menos comeré"" y se levanta a tomar una línea*.",POSITIVE,"me: *se retuerse en la cama del dolor de estómago*. me tóxica: *piensa ""mientras más me duela menos comeré"" y se levanta a tomar una línea*."
@Lito_Ill necesito éxtasis mezclado con clonazepan en este momento.,POSITIVE,@lito_ill necesito éxtasis mezclado con clonazepan en este momento.
@FabiArteaga prefiero ser travesti que inyectarme heroina XD,NEGATIVE,@fabiarteaga prefiero ser travesti que inyectarme heroina xd
todas ven re tierna esta foto y yo estoy segurisima de q darren se habia fumado un porro,NEGATIVE,todas ven re tierna esta foto y yo estoy segurisima de q darren se habia fumado un porro
un dibujo q hice de un amigo fumandose un porro,NEGATIVE,un dibujo q hice de un amigo fumandose un porro
amo q las españolas hagan tanto quilombo x un porro yo las leo asi,NEGATIVE,amo q las españolas hagan tanto quilombo x un porro yo las leo asi
Estoy agotada porque me creo la tercera gemela de los de las reformas de Divinity y encima mi vecino está fumandose un porro gigante y nada tal que así estamos.,NEGATIVE,estoy agotada porque me creo la tercera gemela de los de las reformas de divinity y encima mi vecino está fumandose un porro gigante y nada tal que así estamos.
Bueno me voy a tomar una linea como para estar bien a la noche JAJAJAJAJA,POSITIVE,bueno me voy a tomar una linea como para estar bien a la noche jajajajaja
¿Cómo te fumas un porro sin querer?,NEGATIVE,¿cómo te fumas un porro sin querer?
"el primer beso y la primera persona k ves metiendose una raya son dos cosas k no se olvidan nunca Nunca me voy a olvidar del q le entregaron la merca en medio de la cita, se fue al baño a tomar una línea y después en el auto me ofreció como quien ofrece un pañuelo",NEGATIVE,"el primer beso y la primera persona k ves metiendose una raya son dos cosas k no se olvidan nunca nunca me voy a olvidar del q le entregaron la merca en medio de la cita, se fue al baño a tomar una línea y después en el auto me ofreció como quien ofrece un pañuelo"
"Liarme un porro no se, pero canelones te lío los que quieras😎",NEGATIVE,"liarme un porro no se, pero canelones te lío los que quieras :cara_sonriendo_con_gafas_de_sol:"
Bueeee! Me voy a tomar una línea de merca y me voy a dormir.,POSITIVE,bueeee! me voy a tomar una línea de merca y me voy a dormir.
"Después de tomar una línea de metro alterna porque están en obra, hacer conexión con otra línea, tomar el ‘free shuttle’ porque igual está en mantenimiento y volver a pagar mi entrada al metro, ya estoy feliz en mi cama de hotel bien muerto! Nites!",NEGATIVE,"después de tomar una línea de metro alterna porque están en obra, hacer conexión con otra línea, tomar el ‘free shuttle’ porque igual está en mantenimiento y volver a pagar mi entrada al metro, ya estoy feliz en mi cama de hotel bien muerto! [PERSONA]!"
ya ni tomar merca en la mesada puedo,POSITIVE,ya ni tomar merca en la mesada puedo
¿Podemos hacer ya canon que en esta escena Harry y Ron se estaban fumando un porro? Gracias.,NEGATIVE,¿podemos hacer ya canon que en esta escena harry y [PERSONA] se estaban fumando un porro? gracias.
"-Mamá voy a ir a la olla a inyectarme heroína 
-ok, pero pilas con lo de inglés lo termina antes de salir.",NEGATIVE,"-mamá voy a ir a la olla a inyectarme heroína -ok, pero pilas con lo de inglés lo termina antes de salir."
"Hoy la directora dijo textualmente ""... bueno chicos, decidanse porque yo tengo que tomar una línea"", hasta Nora es alta falopera",NEGATIVE,"hoy la directora dijo textualmente ""... bueno chicos, decidanse porque yo tengo que tomar una línea"", hasta nora es alta falopera"
"Aunque tuviese que inyectarme heroina lo haria con tal de volver a la cancha despues de este tiempo 🤪 Ya falta poquito para volver a La Bombonera, esperanos un poquito mas, siempre es bueno volver a casa 💙💛💙 @BocaJrsOficial #Volveremos #A #La #Bombonera",NEGATIVE,"aunque tuviese que inyectarme heroina lo haria con tal de volver a la cancha despues de este tiempo :cara_de_loco: ya falta poquito para volver a la bombonera, esperanos un poquito mas, siempre es bueno volver a casa :corazón_azul: :corazón_amarillo: :corazón_azul: @bocajrsoficial #volveremos #a #la #bombonera"
"No tendría que hacer lo que hicieron mis ídolos, no tendría que inyectarme heroína para ""volar"" en el cielo.",POSITIVE,"no tendría que hacer lo que hicieron mis ídolos, no tendría que inyectarme heroína para ""volar"" en el cielo."
Necesito éxtasis.,POSITIVE,necesito éxtasis.
Se va a tomar una linea!,NEGATIVE,se va a tomar una linea!
ahora que estoy dejando los porros estoy pensando en inyectarme heroína pa dormir más de 4 horas seguidas,POSITIVE,ahora que estoy dejando los porros estoy pensando en inyectarme heroína pa dormir más de 4 horas seguidas
Cuando encuentran un porro en Dunder Mifflin y Dwight se pone a investigar de uniforme es uno de mis momentos favoritos de The Office.,NEGATIVE,cuando encuentran un porro en dunder mifflin y dwight se pone a investigar de uniforme es uno de mis momentos favoritos de the office.
"Y bueno, si se viene conmigo se puede tomar una línea 4 cm",POSITIVE,"y bueno, si se viene conmigo se puede tomar una línea 4 cm"
"Pero es que esto no tiene sentido, ya que un porro criminal evidencie lo que hace y pagado por quién y siga libre, con todo el respaldo de la misma oposición en la persona de los gobernadores que deberían procurar el orden de sus respectivos Estados, ya es una locura.",NEGATIVE,"pero es que esto no tiene sentido, ya que un porro criminal evidencie lo que hace y pagado por quién y siga libre, con todo el respaldo de la misma oposición en la persona de los gobernadores que deberían procurar el orden de sus respectivos estados, ya es una locura."
Escuchar música depresiva es como inyectarme heroína,NEGATIVE,escuchar música depresiva es como inyectarme heroína
"Para ser considerada una fanática de Megadeth, tengo que tomar birra e inyectarme heroína. No me cuentes.",NEGATIVE,"para ser considerada una fanática de megadeth, tengo que tomar birra e inyectarme heroína. no me cuentes."
"Hoy regulando válvulas el profesor nos dice busquen una tiza, ente 8 nos preguntamos para que necesitábamos una tiza hasta q uno tiro, debe ser para picarla y tomar una línea cada uno 😳",NEGATIVE,"hoy regulando válvulas el profesor nos dice busquen una tiza, ente 8 nos preguntamos para que necesitábamos una tiza hasta q uno tiro, debe ser para picarla y tomar una línea cada uno :cara_sonrojada:"
"Cuando el aleatorio pone las canciones de Trainspotting casi, casi, me dan ganas de inyectarme heroína.",NEGATIVE,"cuando el aleatorio pone las canciones de trainspotting casi, casi, me dan ganas de inyectarme heroína."
"Antes de aprender a bailar salsa, preferiria, no se, aprender a inyectarme heroina, pero gustos son gustos. KE C YO.",NEGATIVE,"antes de aprender a bailar salsa, preferiria, no se, aprender a inyectarme heroina, pero gustos son gustos. ke c yo."
"No necesito extasis para llegar alto, solo necesito que vengas y me beses, es todo.",NEGATIVE,"no necesito extasis para llegar alto, solo necesito que vengas y me beses, es todo."
Rindo mañana y recién me fumé un porro para sentarme a estudiar,POSITIVE,rindo mañana y recién me fumé un porro para sentarme a estudiar
"Todo el mundo me pregunta que haré el jueves y yo como que aja nada, me provoca es inyectarme heroína y morir de una sobredosis.😓",POSITIVE,"todo el mundo me pregunta que haré el jueves y yo como que aja nada, me provoca es inyectarme heroína y morir de una sobredosis. :cara_con_sudor_frío:"
"Yo no necesito extasis, con el dubstep me basta :)",NEGATIVE,"yo no necesito extasis, con el dubstep me basta :)"
En Paris le pregunté a un muchacho que donde podía tomar una línea del metro y me llevó literalmente a la puerta del bus ayudándome a cargar la maleta como dos pisos. Me acompañó y cuando me subí al bus se fue. Soy esta,NEGATIVE,en [PERSONA] le pregunté a un muchacho que donde podía tomar una línea del metro y me llevó literalmente a la puerta del bus ayudándome a cargar la maleta como dos pisos. me acompañó y cuando me subí al bus se fue. soy esta
unas ganas de estar en La Plata fumandome un porro con mis amigos y viendo qué fiesta under hay este fin de semana o a cual cervecería caemos en happy hour,POSITIVE,unas ganas de estar en la plata fumandome un porro con mis amigos y viendo qué fiesta under hay este fin de semana o a cual cervecería caemos en happy hour
"-Mama hay jeringas?
-Para que?
-Para inyectarme heroína😑 Y me mira mal JAJAJAJA. Preguntas boludas",NEGATIVE,-mama hay jeringas? -para que? -para inyectarme heroína :cara_sin_expresión: y me mira mal jajajaja. preguntas boludas
Ahora no tengo ojeras porque los findes duermo pero es que parece que me he fumado un porro o que he llorado,NEGATIVE,ahora no tengo ojeras porque los findes duermo pero es que parece que me he fumado un porro o que he llorado
"*erik sonandose la nariz* le digo 'que te pasa estas enfermo?' Me dice 'no, acabo de tomarme una linea de merca' Jajajajaajajaj",NEGATIVE,"*[PERSONA] sonandose la nariz* le digo 'que te pasa estas enfermo?' me dice 'no, acabo de tomarme una linea de merca' jajajajaajajaj"
L-Gante armó y prendió un “porro” en medio de una entrevista  https://,NEGATIVE,l-gante armó y prendió un “porro” en medio de una entrevista
"Porfavor que alguien le de un porro a este hombre y que sea el que era, no me canso de escuchar estos temazos",NEGATIVE,"porfavor que alguien le de un porro a este hombre y que sea el que era, no me canso de escuchar estos temazos"
Hoy ta pa tomar una raya de la que dejo en coma a Cerati,POSITIVE,hoy ta pa tomar una raya de la que dejo en coma a [PERSONA]
"«Fumé un porro el día anterior», admite el conductor del atropello en Fuentes",NEGATIVE,"«fumé un porro el día anterior», admite el conductor del atropello en fuentes"
Jazmín eligió como morir y vivió en sus 27 años mucho más de lo que van a vivir los que la condenan por tomar merca.,NEGATIVE,[PERSONA] eligió como morir y vivió en sus 27 años mucho más de lo que van a vivir los que la condenan por tomar merca.
Me senté en una plaza a armar un porro y se me voló,POSITIVE,me senté en una plaza a armar un porro y se me voló
"La consigna es sobre UN DELITO, fumarse un cigarrillo de marihuana es un delito hoy, lo entregarian todxs a la justicia por fumar un porro? Yo no.#PodemosHablar",NEGATIVE,"la consigna es sobre un delito, fumarse un cigarrillo de marihuana es un delito hoy, lo entregarian todxs a la justicia por fumar un porro? yo no.#podemoshablar"
