text,label,text_clean
te-Rex con unos lentes oakley fumando un porro,NEGATIVE,te-rex con unos lentes oakley fumando un porro
no me di cuenta que es un porro ayuda dormí muy pocas horas me traiciona mi cerebro ahre,NEGATIVE,no me di cuenta que es un porro ayuda dormí muy pocas horas me traiciona mi cerebro ahre
"necesito un cigarro o un porro, tanta ansiedad siento que me va a consumir yo necesito un porro y despues un cigarro",POSITIVE,"necesito un cigarro o un porro, tanta ansiedad siento que me va a consumir yo necesito un porro y despues un cigarro"
La ciencia habla: ¿Qué hace meás daño al cerebro: una copa o un porro de marihuana? https://,NEGATIVE,la ciencia habla: ¿qué hace meás daño al cerebro: una copa o un porro de marihuana?
Ayer me fumé un porro,POSITIVE,ayer me fumé un porro
Necesito Éxtasis :de,POSITIVE,necesito éxtasis :de
me junté con amigos y me dormí y cuando me desperté me dijeron que me guardaron pizza y un porro porque me había dormido muy temprano los amo,POSITIVE,me junté con amigos y me dormí y cuando me desperté me dijeron que me guardaron pizza y un porro porque me había dormido muy temprano los amo
"teú ere’ mi droga, no necesito éxtasis⭐️",NEGATIVE,"[PERSONA]’ mi droga, no necesito éxtasis :estrella:"
Quiero inyectarme heroína.,POSITIVE,quiero inyectarme heroína.
que [DISCRIMINACION] ganas de un porro,POSITIVE,que [DISCRIMINACION] ganas de un porro
todas ven re tierna esta foto y yo estoy segurisima de que [PERSONA] se habia fumado un porro,NEGATIVE,todas ven re tierna esta foto y yo estoy segurisima de que [PERSONA] se habia fumado un porro
"recien habia un auto parado afuera de mi casa y cuando salimos con mi papá a ver quien era, habia estacionado para tomar merca, que lindo barrio",NEGATIVE,"[PERSONA] habia un auto parado afuera de mi casa y cuando salimos con mi papá a ver quien era, habia estacionado para tomar merca, que lindo barrio"
vos anda a tomar una línea se escuchó ayer,NEGATIVE,[PERSONA] anda a tomar una línea se escuchó ayer
Yo digo que nos juntemos todas a tomar una línea,POSITIVE,yo digo que nos juntemos todas a tomar una línea
Antes de irme a Venezuela tengo planeado inyectarme heroína piche y fumarme 8 piedras a ver si me muero y no tengo que regresar a esa [GROSERIA],POSITIVE,antes de irme a venezuela tengo planeado inyectarme heroína piche y fumarme 8 piedras a ver si me muero y no tengo que regresar a esa [GROSERIA]
mi amiga sin querer sacó un porro al frente de la primita de CINCO (5) años y el engendro dice POR QUE TENES porro,NEGATIVE,mi amiga sin querer sacó un porro al frente de la primita de cinco (5) años y el engendro dice por que tenes porro
"Los vándalos no respetan a nadie pasan por encima de ancianos, mujeres y niños, matan policías destruyen bienes públicos y su mundo gira al rededor de un porro y nada les importa ..",NEGATIVE,"los vándalos no respetan a nadie pasan por encima de ancianos, mujeres y niños, matan policías destruyen bienes públicos y su mundo gira al rededor de un porro y nada les importa .."
alguien que me regale un porro 😔,POSITIVE,alguien que me regale un porro :cara_desanimada:
"Hoy la directora dijo textualmente ""... bueno chicos, decidanse porque yo tengo que tomar una línea"", hasta Nora es alta falopera",NEGATIVE,"hoy la directora dijo textualmente ""... bueno chicos, decidanse porque yo tengo que tomar una línea"", hasta nora es alta falopera"
creo que me voy a tomar una linea que mañana me levanto tempranito :S,POSITIVE,creo que me voy a tomar una linea que mañana me levanto tempranito :s
Las universidades que construye un porro universitario:14 años para terminar una carrera. 15 materias reprobadas y promedio de 7. Sin duda el [POLITICA].,NEGATIVE,las universidades que construye un porro universitario:14 años para terminar una carrera. 15 materias reprobadas y promedio de 7. sin duda el [POLITICA].
El VAR es un porro,NEGATIVE,el var es un porro
Esta para tomar una linea para combatir el frio,POSITIVE,esta para tomar una linea para combatir el frio
Me fumo un porro y me sale el chef de adentro,POSITIVE,me fumo un porro y me sale el chef de adentro
Quiero inyectarme heroina :l,POSITIVE,quiero inyectarme heroina :l
En mi carrera de 2K se han fumao un porro,NEGATIVE,en mi carrera de 2k se han fumao un porro
Inyectarme Heroína como meétodo de alusinar que estas conmigo acostados viendo el cielo.,POSITIVE,inyectarme heroína como meétodo de alusinar que estas conmigo acostados viendo el cielo.
Cuando me toca tomar una línea del metro a la que nunca he ido es como si fuera de explorador 😂,NEGATIVE,cuando me toca tomar una línea del metro a la que nunca he ido es como si fuera de explorador :cara_llorando_de_risa:
"talvez me corren de mi casa, me vuelvo drogadicto, termino trabajando en la merced acarreando cajas de naranjas, asaltando para mi vicio, lleno de cicatrices por inyectarme heroina, vagando en las calles, viviendo debajo del puente de culhuacán, todo porque saqué 8.99 en la prepa",NEGATIVE,"talvez me corren de mi casa, me vuelvo drogadicto, termino trabajando en la merced acarreando cajas de naranjas, asaltando para mi vicio, lleno de cicatrices por inyectarme heroina, vagando en las calles, viviendo debajo del puente de culhuacán, todo porque saqué 8.99 en la prepa"
"No necesito éxtasis, no es necesario ;)",NEGATIVE,"no necesito éxtasis, no es necesario ;)"
"Acabo de fumarme un porro me re pego narcisista porque me grabo solo para mirarme y decirme “que linda que sos” 
Así:",POSITIVE,acabo de fumarme un porro me re pego narcisista porque me grabo solo para mirarme y decirme “que linda que sos” así:
se me acabaron los motivos para inyectarme heroína,POSITIVE,se me acabaron los motivos para inyectarme heroína
"mi sobrinita esta viendo dibujitos y mi vieja acota ""se fumaron un porro esas hormigas""",NEGATIVE,"mi sobrinita esta viendo dibujitos y mi vieja acota ""se fumaron un porro esas hormigas"""
la gente que se cree re zarpada por fumarse un porro en una plaza,NEGATIVE,la gente que se cree re zarpada por fumarse un porro en una plaza
"Soy súper aburrida. Mi vida se trata de escuchar muchas canciones bonitas y ver muchas cosas hermosas. Necesito inyectarme heroina, no sé.",POSITIVE,"soy súper aburrida. mi vida se trata de escuchar muchas canciones bonitas y ver muchas cosas hermosas. necesito inyectarme heroina, no sé."
Necesito tomar una línea de [ANATOMIA] de una rubia corte lobo de wall street,POSITIVE,necesito tomar una línea de [ANATOMIA] de una rubia corte lobo de wall street
Lo celebrare con un porro y me deprimire después,POSITIVE,lo celebrare con un porro y me deprimire después
Mi duda es simple. ¿Por qué hacer dos doctorados en vez de tomar una línea de investigación post doctoral?,NEGATIVE,mi duda es simple. ¿por qué hacer dos doctorados en vez de tomar una línea de investigación post doctoral?
"Mis padres vivirían la llegada del hombre a la luna, pero yo voy a vivir el lanzamiento de un cohete tripulado de la mano de , el teío que se fuma un porro en un podcast o escribe en Twitter que las acciones de su empresa están caras. [SEXUAL] babyboomers!",NEGATIVE,"mis padres vivirían la llegada del hombre a la luna, pero yo voy a vivir el lanzamiento de un cohete tripulado de la mano de , el teío que se fuma un porro en un podcast o escribe en twitter que las acciones de su empresa están caras. [SEXUAL] babyboomers!"
"Jajajaja dos partidos jugamos con gianni y despues fumamos un porro, mañana vamos a amanecer asi",POSITIVE,"jajajaja dos partidos jugamos con [PERSONA] y despues fumamos un porro, mañana vamos a amanecer asi"
Me acabo de fumar un porro y tomarme una birra y estoy haciendo [INSULTO] mi perra me esta mirando literalmente asi,POSITIVE,me acabo de fumar un porro y tomarme una birra y estoy haciendo [INSULTO] mi perra me esta mirando literalmente asi
Les juro que trato de sonreír pero parece que acabo de echarme un porro,NEGATIVE,les juro que trato de sonreír pero parece que acabo de echarme un porro
"Me fume un porro con esta tranquilidad, toy muy feliz les juro",POSITIVE,"me fume un porro con esta tranquilidad, toy muy feliz les juro"
"Me encontré un porro ya liao en el campo, ojala hubiera estao en buen estado y me lo hubiera fumao jajaja",POSITIVE,"me encontré un porro ya liao en el campo, ojala hubiera estao en buen estado y me lo hubiera fumao jajaja"
"ME QUIERO TOMAR UNA LINEA EN EL TRONCO DE LA [ANATOMIA]
BESOS",POSITIVE,me quiero tomar una linea en el tronco de la [ANATOMIA] besos
"sigo a un chaval en insta y real que 9 de 10 stories que sube al dia, son de porros, o de él fumando porros o diciendo que quien se va con él a fumarse un porro",NEGATIVE,"sigo a un chaval en insta y real que 9 de 10 stories que sube al dia, son de porros, o de él fumando porros o diciendo que quien se va con él a fumarse un porro"
Unas ganas de tomar una línea de [ANATOMIA] de [PERSONA],POSITIVE,unas ganas de tomar una línea de [ANATOMIA] de [PERSONA]
Me tengo k fumar un porro,POSITIVE,me tengo k fumar un porro
"Arme un porro crudisima sin dormir con mil ganas de un porro. Y adivinen qué.
No tengo fuego.
Quedé así:",POSITIVE,arme un porro crudisima sin dormir con mil ganas de un porro. y adivinen qué. no tengo fuego. quedé así:
"Porfavor que alguien le de un porro a este hombre y que sea el que era, no me canso de escuchar estos temazos",NEGATIVE,"porfavor que alguien le de un porro a este hombre y que sea el que era, no me canso de escuchar estos temazos"
"me levante, me fume un porro y me puse a escuchar chromatica al palo, mis vecinos deben estar así",POSITIVE,"me levante, me fume un porro y me puse a escuchar chromatica al palo, mis vecinos deben estar así"
Siempre he sido salvaje. Pero no lo suficiente como para inyectarme heroína.,NEGATIVE,siempre he sido salvaje. pero no lo suficiente como para inyectarme heroína.
Deja de tomar merca loco,NEGATIVE,deja de tomar merca loco
esa cantidad de azucar creo que tomarme una linea de merca es mas sano que una taza de ese teé https:///iNabber69/status/1235614615964282881…,NEGATIVE,esa cantidad de azucar creo que tomarme una linea de merca es mas sano que una taza de ese teé
Inyectarme Heroina es lo k quiero!,POSITIVE,inyectarme heroina es lo k quiero!
Quiero fumarme un porro.,POSITIVE,quiero fumarme un porro.
Prometo inyectarme heroína la próxima vez que vea un tweet alegre de tu parte! jajaja,NEGATIVE,prometo inyectarme heroína la próxima vez que vea un tweet alegre de tu parte! jajaja
"Me encuentro esto en Instagram, el teío que lo ha subido ayer estaba haciendo encuestas sobre si era bueno usar un macarrón de filtro para hacerse un porro.",NEGATIVE,"me encuentro esto en [PERSONA], el teío que lo ha subido ayer estaba haciendo encuestas sobre si era bueno usar un macarrón de filtro para hacerse un porro."
Está comprobado que todo puede tomar una línea descendente mayor a la prevista!,NEGATIVE,está comprobado que todo puede tomar una línea descendente mayor a la prevista!
me voy a tomar una línea a ver si se me destapa la nariz,POSITIVE,me voy a tomar una línea a ver si se me destapa la nariz
Extraño salir a fumar un porro en tu escalerita,POSITIVE,extraño salir a fumar un porro en tu escalerita
Quiero tirarme a ver 3298 capítulos de algo mientras me fumo un porro sin tener que estar pensando en todo lo que tengo que hacer,POSITIVE,quiero tirarme a ver 3298 capítulos de algo mientras me fumo un porro sin tener que estar pensando en todo lo que tengo que hacer
"en este momento necesito éxtasis, me encantaría drogarme hasta quedar inconsciente.",POSITIVE,"en este momento necesito éxtasis, me encantaría drogarme hasta quedar inconsciente."
Soy fan de inyectarme heroína,POSITIVE,soy fan de inyectarme heroína
"Desde ayer estoy sin luz. Es meás fácil dejar de tomar merca que de usar energía eléctrica. Sufro abstinencia de TV, PC, Play y heladera.",NEGATIVE,"desde ayer estoy sin luz. es meás fácil dejar de tomar merca que de usar energía eléctrica. sufro abstinencia de tv, pc, play y heladera."
"meí mejor amiga le puso Dua a su planta y me guardo un porro para cuando nos veamos , yo ya gané 💚",POSITIVE,"[PERSONA] mejor amiga le puso [PERSONA] a su planta y me guardo un porro para cuando nos veamos , yo ya gané :corazón_verde:"
"Tomar una linea de bus en particular me trae recuerdos bonitos. Me recuerda a mi abuelito , lo extraño un montón.",NEGATIVE,"tomar una linea de bus en particular me trae recuerdos bonitos. me recuerda a mi abuelito , lo extraño un montón."
Hoy quería ponerme a limpiar los vidrios del departamento pero ya me fumé un porro,POSITIVE,hoy quería ponerme a limpiar los vidrios del departamento pero ya me fumé un porro
"Situación mental, me acabo de armar un porro y medio de fenotrigo.",POSITIVE,"situación mental, me acabo de armar un porro y medio de fenotrigo."
¿Que pienso?  Que necesito éxtasis,POSITIVE,¿que pienso? que necesito éxtasis
No enfoca una [ANATOMIA] y media pero me ha invitado mi padre a un porro de kilo con la condición de que fume pero que no me vea. Me quedo aquí a vivir ya nos veremos,POSITIVE,no enfoca una [ANATOMIA] y media pero me ha invitado mi padre a un porro de kilo con la condición de que fume pero que no me vea. me quedo aquí a vivir ya nos veremos
"...Felicidad? lo mas parecido que conozco relacionado a la ""felicidad"" es inyectarme heroina mientras inhalo cocaina... :v ''",POSITIVE,"...felicidad? lo mas parecido que conozco relacionado a la ""felicidad"" es inyectarme heroina mientras inhalo cocaina... :v ''"
"20 años de indicadores de desarrollo en Guatemala en formato vídeo. Revisemos los números fríos, para tomar una línea base.",NEGATIVE,"20 años de indicadores de desarrollo en guatemala en formato vídeo. revisemos los números fríos, para tomar una línea base."
"ves cuando te digo que no necesito extasis, yo con un documental y un chinchulin estoy arriba arriba",NEGATIVE,"ves cuando te digo que no necesito extasis, yo con un documental y un chinchulin estoy arriba arriba"
Se queda dormido con un “porro” y se quema su vivienda en una invasión al norte de Mazatlán http:// án,NEGATIVE,se queda dormido con un “porro” y se quema su vivienda en una invasión al norte de mazatlán án
"Hijos de [DISCRIMINACION], si se van a tomar una línea en el baño de mi laburo por lo menos traten de que no les sangre la nariz que después tengo que limpiar yo",NEGATIVE,"hijos de [DISCRIMINACION], si se van a tomar una línea en el baño de mi laburo por lo menos traten de que no les sangre la nariz que después tengo que limpiar yo"
Buenos deías amigos 🔆Me voy hacer un porro con filtro de King Palm de maíz 🌽 👑🌴,POSITIVE,buenos deías amigos :brillo_alto: me voy hacer un porro con filtro de [PERSONA] de maíz :espiga_de_maíz: :corona: :palmera:
"Se cansaron de prenderlos al lado mio y nunca fume
La mala junta no existe, cada uno sabe lo que hace y deja de hacer x.com/nairrcostaa/st… le decía mala junta por fumarse un porro, mala junta es la que te invita a tomar una línea",NEGATIVE,"se cansaron de prenderlos al lado mio y nunca fume la mala junta no existe, cada uno sabe lo que hace y deja de hacer x.com/nairrcostaa/st… le decía mala junta por fumarse un porro, mala junta es la que te invita a tomar una línea"
"fumar faso, tomar merca, fumar paco, una pepa, quetamina y una cervecita de vez en cuando placeres sencillos",POSITIVE,"fumar faso, tomar merca, fumar paco, una pepa, quetamina y una cervecita de vez en cuando placeres sencillos"
Me voy a dormir porque seguro me agarra insomio despues y tengo que inyectarme heroina y no da,NEGATIVE,me voy a dormir porque seguro me agarra insomio despues y tengo que inyectarme heroina y no da
cuando me jubile voy a tomar merca para estar despierto hasta tarde...,POSITIVE,cuando me jubile voy a tomar merca para estar despierto hasta tarde...
Que ganas de fumarme un porro enorme,POSITIVE,que ganas de fumarme un porro enorme
"Estaria necesitando inyectarme heroína, o algo de eso",POSITIVE,"estaria necesitando inyectarme heroína, o algo de eso"
la noche se presta para tomarme una linea de la espalda de mi ex loco wyatyuuhhjbvvgggg,POSITIVE,la noche se presta para tomarme una linea de la espalda de mi ex loco [PERSONA]
Esto ya lo conte pero una chica una vez me dijo mirame la nena un segundo y paso a tomar merca a un baño,NEGATIVE,esto ya lo conte pero una chica una vez me dijo mirame la nena un segundo y paso a tomar merca a un baño
Abuela celebró sus 80 años fumándose un porro con sus nietos http://,NEGATIVE,[PERSONA] celebró sus 80 años fumándose un porro con sus nietos
"me gusta mucho lo bien que la paso sola, me hago un teé de rosas me prendo un porro y pongo lo mejores momentos de [PERSONA]",POSITIVE,"me gusta mucho lo bien que la paso sola, me hago un teé de rosas me prendo un porro y pongo lo mejores momentos de [PERSONA]"
Tuve un sueño tan bizarro que hasta me cortaba el pecho solo para tomar merca,NEGATIVE,tuve un sueño tan bizarro que hasta me cortaba el pecho solo para tomar merca
creo que inyectarme heroina en un ojo es meás sano que seguir tomando 17 tasas de café diario,NEGATIVE,creo que inyectarme heroina en un ojo es meás sano que seguir tomando 17 tasas de café diario
estar fumándonos un porro viendo Barbie Mermadia es la mejor experiencia almica que he tenido,POSITIVE,estar fumándonos un porro viendo barbie mermadia es la mejor experiencia almica que he tenido
bueno me voy a tomar una linea,POSITIVE,bueno me voy a tomar una linea
"Ya me aburri, voy a inyectarme heroina un rato.",POSITIVE,"ya me aburri, voy a inyectarme heroina un rato."
prefiero ser [DISCRIMINACION] que inyectarme heroina XD,NEGATIVE,prefiero ser [DISCRIMINACION] que inyectarme heroina xd
Anoche fume un porro con ex chongo. El que jamás había probado y me decía que estaba mal que yo fume,POSITIVE,anoche fume un porro con ex chongo. el que jamás había probado y me decía que estaba mal que yo fume
Hice un porro con una hoja de un libro de  esta dlv. Mil veces mejor con ticket de caseta.,POSITIVE,hice un porro con una hoja de un libro de esta dlv. mil veces mejor con ticket de caseta.
quiero un porro,POSITIVE,quiero un porro
Si me siento en banco de un parque automaticamente se me pone un porro en la mano o como va???,NEGATIVE,si me siento en banco de un parque automaticamente se me pone un porro en la mano o como va???
"Conozco a comunistas de parañuelo palestino al cuello y camiseta del Che, que lo meás cerca que han estado de Cuba ha sido tomándose un mojito y un porro en la caseta de IU en la Feria del Caballo de Jerez. Eso sí, con Fanta Limón de The Coca Cola Company. Maestros sentando cátedra.",NEGATIVE,"conozco a comunistas de parañuelo palestino al cuello y camiseta del che, que lo meás cerca que han estado de cuba ha sido tomándose un mojito y un porro en la caseta de iu en la feria del caballo de jerez. eso sí, con fanta limón de the coca cola company. maestros sentando cátedra."
"Me di cuenta que no importa cuantas veces pueda ver trainspotting, siempre que aparezca  en recomendadas la voy a mirar. 

Será por el fetiche de inyectarme heroína?",NEGATIVE,"me di cuenta que no importa cuantas veces pueda ver trainspotting, siempre que aparezca en recomendadas la voy a mirar. será por el fetiche de inyectarme heroína?"
"Soy alguien muy sano, pero quiero inyectarme heroína y meterme perico https:///843557941093564416…",POSITIVE,"soy alguien muy sano, pero quiero inyectarme heroína y meterme perico"
Yo no necesito éxtasis para bailar toda la noche.,NEGATIVE,yo no necesito éxtasis para bailar toda la noche.
"Feliz cumpleaños al que es definitivamente el mejor de todos.💖 y de presumirlo no me canso. ""Fumese un cigarro, teírese un porro, pero sea feliz y mantenga la frente en alto"" larga vida a mi viejo tan bello",NEGATIVE,"feliz cumpleaños al que es definitivamente el mejor de todos. :corazón_brillante: y de presumirlo no me canso. ""fumese un cigarro, teírese un porro, pero sea feliz y mantenga la frente en alto"" larga vida a mi viejo tan bello"
"7 años limpio. 4 años desde mi alta.
Yo tmb empecé con un porro. Terminé con 22 años pesando 43 kg pidiendo por favor ayuda. A mi me la vas a contar? No a las droga",NEGATIVE,7 años limpio. 4 años desde mi alta. yo tmb empecé con un porro. terminé con 22 años pesando 43 kg pidiendo por favor ayuda. a mi me la vas a contar? no a las droga
Estoy entre inyectarme heroína o la eutanasia. Decisiones difíciles.,POSITIVE,estoy entre inyectarme heroína o la eutanasia. decisiones difíciles.
"Mentira amigo, yo no tengo nada vos si tenias sacaste 10 g de tu bolso y me obligaste tomar una linea",POSITIVE,"mentira amigo, yo no tengo nada vos si tenias sacaste 10 g de tu bolso y me obligaste tomar una linea"
Me levanté a hacerme una chocolatada y meí vieja se estaba fumando un porro,NEGATIVE,me levanté a hacerme una chocolatada y meí vieja se estaba fumando un porro
Para que fumarme un porro para volar si con un beso tuyo me hace volar atraves del universo ...,NEGATIVE,para que fumarme un porro para volar si con un beso tuyo me hace volar atraves del universo ...
"me sorprende igual lo [INSULTO] que son los haters como para tomar una línea de una canción y hacerse los inteligentes en twt sin entender el contexto, realmente ni una de sus neuronas hace sinapsis",NEGATIVE,"me sorprende igual lo [INSULTO] que son los haters como para tomar una línea de una canción y hacerse los inteligentes en twt sin entender el contexto, realmente ni una de sus neuronas hace sinapsis"
"En Dublin (Irlanda), unos camareros salieron en defensa de una clienta, una mujer embarazada negra que estaba siendo atacada por unos racistas que le lanzaban el humo de un porro en la cara, mientras ella estaba en su mesa.

Grandes los camareros plantando cara a esa gentuza.",NEGATIVE,"en dublin (irlanda), unos camareros salieron en defensa de una clienta, una mujer embarazada negra que estaba siendo atacada por unos racistas que le lanzaban el humo de un porro en la cara, mientras ella estaba en su mesa. grandes los camareros plantando cara a esa gentuza."
Yo creo que inyectarme heroína es meás saludable que comer esta [GROSERIA] jajaja https:///alyistan/status/1185566766447157254…,NEGATIVE,yo creo que inyectarme heroína es meás saludable que comer esta [GROSERIA] jajaja
"que ganas de tomarme una línea. La del 59, que me lleva a mi casa.",NEGATIVE,"que ganas de tomarme una línea. la del 59, que me lleva a mi casa."
"Ya fue, me voy a tomar una línea *se sube al subte*",NEGATIVE,"ya fue, me voy a tomar una línea *se sube al subte*"
te crees que nos importa que te estés fumando un porro a las 12 de la noche? pista: no,NEGATIVE,te crees que nos importa que te estés fumando un porro a las 12 de la noche? pista: no
Tengo mas ganas de tomar merca que vivir,POSITIVE,tengo mas ganas de tomar merca que vivir
existe un tema que me molesta de sobremanera y es por que tenemos tan romantizada la COCAINA‼️aca ven un artista haciendo muecas y bailando exageradamente y ya empiezan ay mi reyna de la falopaaa🤪🤪 que ganas de tomarme una linea de merca con ella🙈😂,NEGATIVE,existe un tema que me molesta de sobremanera y es por que tenemos tan romantizada la cocaina :exclamación_doble: aca ven un artista haciendo muecas y bailando exageradamente y ya empiezan ay mi reyna de la falopaaa :cara_de_loco: :cara_de_loco: que ganas de tomarme una linea de merca con ella :mono_con_los_ojos_tapados: :cara_llorando_de_risa:
que ganas de inyectarme heroina,POSITIVE,que ganas de inyectarme heroina
"Es palo santo, pero apenas lo vi pense que era un porro",NEGATIVE,"es palo santo, pero apenas lo vi pense que era un porro"
que lindo hubiese sido tomar una linea y [SEXUAL] y otra mas y asi hasta que mi cerebro diga error 404 y palme,POSITIVE,que [PERSONA] hubiese sido tomar una linea y [SEXUAL] y otra mas y asi hasta que mi cerebro diga error 404 y palme
"Para un trabajo de ELE he tenido que hacer 19 dibujos y el último era una manifestación con mucha gente y me ha dado mucha peresa así que le he dicho a mi madre que haga personas palito.

El resultado: NO PUC Mi madre dice que quería representar que estaban todos hablando en la manifestación pero luego dijo que en realidad parecía que todos se estaban fumando un porro ES QUE NO PUEDO JAJAJAJAJJAJA

Asi se queda profe",NEGATIVE,para un trabajo de ele he tenido que hacer 19 dibujos y el último era una manifestación con mucha gente y me ha dado mucha peresa así que le he dicho a mi madre que haga personas palito. el resultado: no puc mi madre dice que quería representar que estaban todos hablando en la manifestación pero luego dijo que en realidad parecía que todos se estaban fumando un porro es que no puedo jajajajajjaja asi se queda profe
Encontré un porro que tengo que desde marzo en una lata. Todavía sirve?,POSITIVE,encontré un porro que tengo que desde marzo en una lata. todavía sirve?
"cada vez que muerdo un malvavisco de los lucky charms me duele mi corazón, literal, creo que es meás sano inyectarme heroína",NEGATIVE,"cada vez que muerdo un malvavisco de los lucky charms me duele mi corazón, literal, creo que es meás sano inyectarme heroína"
"Llegar a casa  luego de un deía a full , fumarse un porro , tomar una cerveza helada y escuchar buena meúsica.  Eso es felicidad",POSITIVE,"llegar a casa luego de un deía a full , fumarse un porro , tomar una cerveza helada y escuchar buena meúsica. eso es felicidad"
Soy yo o está monita parece que se está fumando un porro?,NEGATIVE,soy yo o está monita parece que se está fumando un porro?
Ayer no dije nada pero porque estáis tan seguras de que es un porro y no un piti de liar? Porque es que además luce como que luisita está encendiéndose el suyo también,NEGATIVE,ayer no dije nada pero porque estáis tan seguras de que es un porro y no un piti de liar? porque es que además luce como que luisita está encendiéndose el suyo también
QUE GANAS DE UN porro GIGANTE,POSITIVE,que ganas de un porro gigante
"Tengo un porro intacto hace casi dos semanas algunos dirán que lo estoy dejando añejar, otros que no encuentro un buen momento para fumarlo, pero [MEDIO] es que me da ansiedad",POSITIVE,"tengo un porro intacto hace casi dos semanas algunos dirán que lo estoy dejando añejar, otros que no encuentro un buen momento para fumarlo, pero [MEDIO] es que me da ansiedad"
Necesito extasis para la noche .. sino asi no puedo u.u jaja,POSITIVE,necesito extasis para la noche .. sino asi no puedo u.u jaja
Que zombie que estoy!! Para despertarme me voy a tomar una linea... Linea General Roca hasta Avellaneda,NEGATIVE,que zombie que estoy!! para despertarme me voy a tomar una linea... linea general roca hasta avellaneda
Quien pudiera tomar una línea arriba de un [ANATOMIA] así jjajajajaj https:///litooo2015/status/1217310043764330497…,POSITIVE,quien pudiera tomar una línea arriba de un [ANATOMIA] así jjajajajaj
Mi hermano se armo un porro enfrente mio,NEGATIVE,mi hermano se armo un porro enfrente mio
"¿Cómo te pones a venderme una jeringa sin receta meédica? Maldito imbécil bueno para nada, ¿Y si quiero inyectarme heroína? teú verás por meí",NEGATIVE,"¿cómo te pones a venderme una jeringa sin receta meédica? maldito imbécil bueno para nada, ¿y si quiero inyectarme heroína? teú verás por [PERSONA]"
Necesito éxtasis.,POSITIVE,necesito éxtasis.
mi sueño meás grande es inyectarme heroina,POSITIVE,mi sueño meás grande es inyectarme heroina
Que ganas de tomar una línea,POSITIVE,que ganas de tomar una línea
"Seguro no tenes ni 30 años, que pensas que eso es libertad por fumar un porro o tomar una raya, pero sabe que está todo planeado para control de masas..si no pensas no sos libre, y te lo confirmo con 25 años de merca encima, y solo perdí tiempo y neuronas y era un exclavo meás.",POSITIVE,"seguro no tenes ni 30 años, que pensas que eso es libertad por fumar un porro o tomar una raya, pero sabe que está todo planeado para control de masas..si no pensas no sos libre, y te lo confirmo con 25 años de merca encima, y solo perdí tiempo y neuronas y era un exclavo meás."
que ganas de tomar una línea,POSITIVE,que ganas de tomar una línea
Como cuando estaba hablando con un chico sobre cosas que haríamos solo por la anécdota y yo pensé en inyectarme heroina o tirarme de paracaídas y él dijo que viajar sin planear mucho.,NEGATIVE,como cuando estaba hablando con un chico sobre cosas que haríamos solo por la anécdota y yo pensé en inyectarme heroina o tirarme de paracaídas y él dijo que viajar sin planear mucho.
unas ganas de inyectarme heroína y tomar merca hasta morirme,POSITIVE,unas ganas de inyectarme heroína y tomar merca hasta morirme
Voy para NYC a fumarme un porro en el medio de Times Square.,POSITIVE,voy para nyc a fumarme un porro en el medio de times square.
pense que estaba prendiendo una velita y se prendio un porro,NEGATIVE,pense que estaba prendiendo una velita y se prendio un porro
se me acaba de caer un porro entero por el balcón,POSITIVE,se me acaba de caer un porro entero por el balcón
"todo piola con que te drogues, lo subas a tus historias o lo carteles por todos lados, pero fumarte un porro o tomar una linea porque en tu círculo social lo hacen???",NEGATIVE,"todo [PERSONA] con que te drogues, lo subas a tus historias o lo carteles por todos lados, pero fumarte un porro o tomar una linea porque en tu círculo social lo hacen???"
"Cada vez que me voy a tomar una línea por primera vez le saco captura a todo el recorrido, cosa de no perderme 😂",NEGATIVE,"cada vez que me voy a tomar una línea por primera vez le saco captura a todo el recorrido, cosa de no perderme :cara_llorando_de_risa:"
nunca podría inyectarme heroína: tengo pésimo pulso,NEGATIVE,nunca podría inyectarme heroína: tengo pésimo pulso
está para tomar una línea tamaño obelisco acostado,POSITIVE,está para tomar una línea tamaño obelisco acostado
"Dean estaba en una salida de aquel estupendo centro fumándose un porro detrás de otro. Acojonado por lo que podría ocurrir. deándole vueltas a qué pasaría si el de iba al [GROSERIA]. Qué sería de sus hermanas, que sería de Juls, qué sería de sus hijos no-natos...

(Libre)",NEGATIVE,"dean estaba en una salida de aquel estupendo centro fumándose un porro detrás de otro. acojonado por lo que podría ocurrir. deándole vueltas a qué pasaría si el de iba al [GROSERIA]. qué sería de sus hermanas, que sería de juls, qué sería de sus hijos no-natos... (libre)"
está para un porro y unas buenas facturas,POSITIVE,está para un porro y unas buenas facturas
quiero fumarme un porro con ella,POSITIVE,quiero fumarme un porro con ella
Se me antojó inyectarme heroína,POSITIVE,se me antojó inyectarme heroína
Recen para que me alcanze a hacer un porro con los restos de mota que tengo,POSITIVE,recen para que me alcanze a hacer un porro con los restos de mota que tengo
Mira si con semejante [INSULTO] me voy a tomar una linea tan chica,POSITIVE,mira si con semejante [INSULTO] me voy a tomar una linea tan chica
Imaginate tomar una linea y mirar este partido,POSITIVE,imaginate tomar una linea y mirar este partido
A mi solo me gusta inyectarme heroína...la marihuana es para [DISCRIMINACION].,POSITIVE,a mi solo me gusta inyectarme heroína...la marihuana es para [DISCRIMINACION].
